# Fold1_True Fold1_Pred Fold2_True Fold2_Pred Fold3_True Fold3_Pred Fold4_True Fold4_Pred Fold5_True Fold5_Pred
 -1.75166274 -1.80372540 -0.98162823 -0.97606480 -1.44958785 -1.48248041 -1.11192687 -1.11170828 -1.75013939 -1.65437038
 -0.85043629 -0.89637009 -2.30948624 -2.21516285 -1.10232909 -1.06930492 -1.63555014 -1.65740513 -0.19693285 -0.28568830
 -1.18698957 -1.12533191 -3.15387973 -3.18745975 -2.52655654 -2.53003357 -3.41836785 -3.39698188 -1.00035485 -0.96009387
 -1.57412743 -1.58416418 -1.16322785 -1.06400169 -0.89666435 -0.89106177 -1.21927963 -1.17242459 -1.38118111 -1.35833846
 -1.61514949 -1.57206315 -0.77227092 -0.81069586 2.07842124 -0.68953853 -1.18889522 -1.15404615 -0.54506768 -0.65506134
 -0.87300065 -0.89115038 -2.03820051 -1.95013397 -0.94712410 -1.04807116 -1.99800028 -2.16528215 -2.98125099 -2.98114978
 -1.64384124 -1.73905537 -2.98600943 -2.81010864 -0.62259747 -0.55735354 -0.99276963 -1.08543890 -2.03820051 -1.87311928
 -1.30091709 -1.29826782 -0.94435840 -0.94078635 -0.71372070 -0.81592886 -2.75678373 -2.80684911 -0.77954773 -0.81458422
 -1.34518994 -1.33128429 -2.50322541 -2.59228026 -1.40114223 -1.36526843 -1.93262486 -1.85794675 -2.49331974 -2.60068003
 -0.94509887 -0.95705680 -1.22512201 -1.18633034 -1.08510118 -1.03224256 -0.42687529 -0.47493246 -0.39412740 -0.53461620
 -0.50098487 -0.55634962 -1.08110179 -1.13657585 -1.13254929 -1.17732471 -0.93188248 -0.95374941 -1.23656318 -1.25710033
 -0.90061244 -0.88902028 -0.98640685 -1.00949754 -1.74483534 -1.71363604 -1.15930269 -1.11120026 -1.69662384 -1.62525031
 -2.38137094 -2.28427719 -0.96430495 -0.92766317 -1.68308759 -1.64335110 -1.38590718 -1.48395408 -1.30382563 -1.26030389
 -1.74669277 -1.72793821 -0.95030189 -0.85533549 -0.90969478 -0.88648384 -2.82076107 -2.76708622 -0.59595726 -0.53272762
 -2.04019169 -2.06987282 -3.16526187 -3.08205675 -0.72855070 -0.90129632 -2.74530956 -2.77783183 -1.42071289 -1.49709818
 -2.73520584 -2.77658973 -0.76972181 -0.78633046 -2.98808773 -2.88952208 -1.31989817 -1.25834350 -1.11781978 -1.02285431
 -0.52105485 -0.53697734 -1.82812248 -2.01018516 -1.52794197 -1.51866051 -0.67087127 -0.61071309 -1.07538583 -0.96423806
 -0.88253596 -0.80526786 -2.67370335 -2.61210210 -0.99497416 -0.94726215 -0.27826043 -0.32875527 -1.10657186 -1.11075445
 -2.50315435 -2.33094879 -0.87119680 -0.87309592 -1.86360360 -1.89759895 -2.48544687 -2.45556919 -2.21345135 -2.17345591
 -2.25036466 -2.28838478 -1.26723089 -1.36120037 -2.28373379 -2.50537783 -1.55330836 -1.50803949 -1.70031740 -1.72527292
 -0.91218886 -0.90597889 -1.21718525 -1.20367842 -3.02407641 -3.00129813 -0.72237667 -0.69052989 -2.91490595 -2.75053048
 -1.23402482 -1.18873248 -3.21888706 -3.19216011 -1.44932350 -1.37822937 -3.44549921 -3.36560722 -1.84242434 -1.91388135
 -1.23979141 -1.41084526 -0.75780890 -0.80841975 -0.65681634 -0.68048977 -0.93725988 -0.93164194 -2.71742844 -2.71518047
 -0.99891678 -0.89492975 -2.27430401 -2.18330658 -3.20153757 -3.17868242 -2.43118930 -2.28060702 -3.45100687 -3.44352522
 -1.09833343 -1.16518837 -1.23401212 -1.16858141 -1.26543756 -1.19614267 -1.84281587 -1.86808214 -2.25162177 -2.66332933
 -3.06791847 -2.98498171 -1.77696570 -1.79842710 -0.98640685 -1.01626626 -1.20069816 -1.26112068 -1.38493145 -1.37525146
 -2.63711401 -2.70457732 -2.51495501 -2.58810446 -1.29511836 -1.22951456 -1.82975651 -2.45283070 -1.21944976 -1.33925030
 -0.98244374 -0.89128949 -2.36416017 -2.28281703 -0.75046223 -0.75009699 -0.79006186 -0.78632185 -1.83129074 -1.80160419
 -2.72240524 -2.73759195 -0.80169067 -0.83370053 -0.94620921 -0.91939301 -0.90838097 -0.99743725 -1.66062405 -1.64454081
 -0.47572882 -0.66704544 -0.85692656 -0.87329835 -0.36037468 -0.35533976 -2.72769690 -2.51388636 -0.15620602 -0.26960314
 -1.42956387 -1.37392539 -0.83019749 -0.75726687 -0.64852106 -0.62246240 -2.09336745 -2.05689551 -0.81951921 -0.86158626
 -1.15486232 -1.04310536 -1.10079610 -1.02082647 -1.37511264 -1.35654821 -0.66649486 -0.74275015 -1.74725115 -1.71493087
 -1.56714920 -1.50661674 -0.75429794 -0.92329334 -1.38714438 -1.34565731 -1.49649634 -1.43875989 -0.91464833 -0.90952175
 -1.09515554 -1.04706875 -1.61214076 -2.13485954 -1.14756874 -1.14457687 -1.37000820 -1.34786301 -2.88578107 -2.88600049
 -1.08540279 -1.03541034 -1.81397825 -1.75711512 -1.66099175 -1.60874759 -0.84858222 -0.95016506 -1.33103121 -1.38074539
 -0.95364103 -0.95732668 -0.68386955 -0.51883798 -0.73640493 -0.70204121 -1.58140204 -2.03400887 -1.40721802 -1.48501989
 -1.87221947 -1.84805221 -0.92371269 -0.89569027 -3.24879422 -3.06664743 -2.38137094 -2.35545502 -0.99271441 -0.95151628
 -1.62050871 -1.69311441 -1.52621710 -1.52743444 -2.48535014 -2.38900043 -1.91664587 -2.25325950 -0.99267251 -1.05337616
 -1.09163536 -1.06062154 -1.36022594 -1.46446129 -0.90459553 -0.83969662 -1.25696432 -1.22140615 -1.36734271 -1.43755513
 -1.84603452 -2.00814312 -1.05038175 -1.00992411 -2.94472691 -2.86161803 -1.47897791 -1.46064303 -1.41345996 -1.40927627
 -1.37125287 -1.46337433 -1.83367869 -1.81234161 -1.62165489 -1.56784655 -1.17346269 -1.20380692 -1.45937728 -1.46862573
 -0.80747479 -0.82983622 -2.56262697 -2.93023287 -0.55741210 -0.50461156 -3.08142005 -3.12515108 -1.04410032 -1.13122928
 -0.95418884 -1.00503081 -1.36595482 -1.35188002 -3.08475183 -2.88741846 -2.87559316 -2.75930121 -1.31189767 -1.24678339
 -0.39412740 -0.55649450 -1.37230645 -1.43406701 -2.05278070 -2.02607084 -1.14681162 -1.13894447 -2.97034768 -2.84838062
 -0.89139217 -0.79968486 -1.83086895 -1.74074532 -2.82056611 -2.58197630 -0.92163522 -0.80538479 -1.52921764 -1.49791406
 -2.97855041 -3.11473157 -2.79011286 -2.87008734 -1.35299563 -1.30540662 -1.58940104 -1.56712940 -1.44945327 -1.40280544
 -1.44557459 -1.50324489 -0.96427436 -0.89392409 -1.37403929 -1.38596132 -0.74701280 -0.78064176 -1.12979628 -1.19798297
 -2.20533099 -2.17357218 -0.84789751 -0.89219610 -3.42879881 -3.40041089 -1.39050674 -1.36264350 -1.29533987 -1.19768822
 -1.00068143 -0.96262565 -2.29816760 -2.24996815 -2.29976632 -2.15696887 -3.27939894 -3.12450655 -1.51452131 -1.45249065
 -0.83019749 -0.74847654 -1.46968688 -1.50714226 -0.84505873 -0.79162553 -1.14154352 -1.19942490 -0.62541588 -0.61122051
 -2.50258006 -2.58022450 -2.51979750 -2.61140611 -2.24181284 -2.18178475 -1.43949354 -1.43826968 -1.18360957 -1.24315016
 -1.33549472 -1.35965190 -0.74679353 -0.77131279 -1.30882353 -1.20807988 -0.65856996 -0.72216770 -1.59854825 -1.62241982
 -1.93942128 -1.86347903 -2.58417445 -2.58368944 -1.01265405 -1.16890836 -0.71110317 -0.82784423 -1.05007356 -0.96717646
 -1.46487621 -1.55895814 -2.83650541 -2.76986484 -1.76779097 -1.91838751 -0.78345906 -0.79422746 -1.37499405 -1.29823940
 -0.77227092 -0.79784062 -2.13842314 -2.24137738 -0.41184309 -0.48887141 -1.27827095 -1.22463703 -0.72228610 -0.69624237
 -1.30274900 -1.29553954 -0.54143274 -0.50994450 -0.98954842 -0.96715849 -1.41008345 -1.43679368 -1.78709529 -1.78527582
 -1.08726780 -1.12665539 -1.36690793 -1.37316183 -1.08693579 -1.07543340 -0.81873620 -0.83725998 -1.17981534 -1.11173705
 -1.52191480 -1.53284249 -1.35457661 -1.42093173 -0.66038538 -0.67498491 -1.23354111 -1.23888047 -1.11509876 -1.16382152
 -0.77116578 -0.81882513 -1.40114223 -1.36750026 -0.74279474 -0.65560353 -1.34926354 -1.32253477 -0.99253825 -1.00022413
 -3.16086638 -3.08862539 -0.75046223 -0.73164663 -1.00937414 -0.99661496 -2.56262697 -2.98128338 -0.88783822 -0.78228911
 -2.60466086 -2.66386181 -1.15895075 -1.13911176 -2.54953873 -2.67708863 -1.72208539 -1.67227283 -1.20162614 -1.07569424
 -2.85940813 -2.89800474 -2.27135735 -2.36472781 -1.49356183 -1.44126392 -1.12717957 -1.18523258 -2.24787206 -2.23973859
 -0.67547868 -0.81214082 -1.05016001 -0.97148305 -2.34122995 -2.25482511 -0.98941658 -0.94032731 -2.60306190 -2.66451778
 -2.86720730 -2.87106675 -1.15749471 -1.16594280 -3.46028035 -3.41375922 -1.22156896 -1.19850634 -1.09593593 -1.13359211
 -1.80226326 -1.71588941 -0.95908476 -0.91961912 -0.84057691 -0.77914773 -1.13678365 -1.17141078 -0.57642555 -0.67219095
 -1.12131638 -1.12641582 -1.35990595 -1.41282793 -1.25873268 -1.28509217 -1.51486911 -1.51362336 -1.15150466 -0.99112981
 -0.70015631 -0.65281772 -1.70767167 -1.71796138 -0.89845597 -0.93433277 -0.48770946 -0.57062245 -0.61332029 -0.66947764
 -0.71409725 -0.76502356 -1.49445974 -1.45911310 -0.63617570 -0.70560953 -0.90971130 -0.90062916 -3.07272905 -3.01482985
 -0.77644550 -0.71402487 -1.17843398 -1.13815310 -2.98591769 -2.93101243 -2.08103755 -2.05357106 -0.49196941 -0.53265053
 -1.79171253 -1.82731952 -1.65510762 -1.60990853 -2.23658804 -2.30205229 -1.35990595 -1.41930360 -1.04280476 -1.09136758
 -2.33448242 -2.46597748 -0.90459553 -0.86215516 -1.34404856 -1.33972055 -0.99687166 -1.03540378 -2.79932979 -2.70041273
 -2.66284037 -2.48672453 -2.80187289 -2.70034767 -1.58140204 -2.09281101 -2.76412421 -2.63395380 -0.34205636 -0.40474802
 -0.65134463 -0.64835037 -2.08555698 -2.05738467 -3.45128255 -3.27917439 -1.44563946 -1.38085381 -1.32551349 -1.34381648
 -1.37913612 -1.32313322 -0.94509887 -0.98991036 -2.32535013 -2.20365574 -1.39059507 -1.32145339 -1.47202227 -1.37684695
 -1.38593322 -1.37557545 -3.31322279 -3.33273446 -1.84272763 -2.21806312 -3.27073597 -3.25575371 -1.07737218 -1.11994684
 -2.05481771 -2.03849024 -0.93952250 -0.83692091 -1.03260624 -1.07256407 -1.76718010 -2.25831205 -1.55577801 -1.76342943
 -1.15598866 -1.14417822 -0.64082164 -0.56585275 -1.52481977 -1.48465297 -2.96500644 -2.76955762 -2.87559316 -2.76619194
 -1.56549596 -1.61420312 -1.32591623 -1.36467359 -2.19449673 -2.01888517 -2.40030121 -2.42140077 -1.36110852 -1.34228201
 -2.30948624 -2.24491484 -1.04551914 -1.10487503 -1.83234100 -1.91728593 -2.98125099 -2.96961227 -1.13254929 -1.16566044
 -2.48188022 -2.35398126 -2.42967245 -2.49152949 -1.54461350 -1.52738187 -1.20176008 -1.46814433 -0.91218886 -0.93134850
 -1.30127678 -1.33014362 -0.96458572 -0.96845720 -2.33803376 -2.54609928 -0.75643446 -0.79656720 -3.46243980 -3.39482420
 -1.20998023 -1.19401076 -1.25467557 -1.38871545 -1.43110796 -1.34910565 -2.54953873 -2.70193320 -1.49723461 -1.62620384
 -0.71039824 -0.56907619 -1.14144795 -1.12802093 -0.66144832 -0.65159982 -2.41080649 -2.41156092 -1.49882526 -1.51237673
 -0.97409419 -0.95198059 -0.99399072 -0.90940900 -1.10103835 -1.09093151 -1.14961712 -1.14333946 -1.18135059 -1.14115169
 -1.13033005 -1.12643597 -2.02555519 -2.02187409 -1.36244101 -1.36186555 -1.55577801 -1.78789841 -1.18317391 -1.21933269
 -1.28141086 -1.32945024 -2.51884156 -2.59865350 -0.91464833 -0.93430538 -2.60647555 -2.50318406 -1.58983386 -1.56764694
 -1.84645821 -1.83137669 -1.44101496 -1.74545741 -0.69029228 -0.63178149 -2.95077960 -3.04706074 -1.00252734 -0.96380130
 -1.03314236 -1.02450915 -1.11928269 -1.10825293 -1.48408403 -1.52903851 -1.68308759 -1.66461454 -1.13093072 -1.08828805
 -3.45750313 -3.40355783 -1.39485249 -1.39796298 -1.19340563 -1.17568793 -1.75166274 -1.81248486 -1.27200052 -1.31028336
 -1.70046213 -1.73356357 -2.74174142 -2.81864303 -0.73287121 -0.70213765 -0.89094977 -0.94318362 -3.11801081 -3.20129877
 -0.63617570 -0.59985129 -1.59248207 -1.54294702 -0.40001361 -0.39282904 -2.58284073 -2.53550331 -1.42835817 -1.44446326
 -2.50322541 -2.57946193 -2.14229136 -2.12186067 -1.01124197 -0.93941705 -2.74370256 -2.86306776 -0.80747479 -0.82790673
 -1.42726594 -1.45345818 -1.41001952 -1.36668483 -0.92619197 -0.92187511 -0.63463195 -0.71486276 -2.08794916 -2.11681043
 -0.70115086 -0.70803458 -1.08818462 -1.05114346 -1.56962468 -1.51258692 -1.08041870 -1.11912415 -1.14698608 -1.14903544
 -2.94252896 -2.92313031 -0.70976241 -0.68106891 -1.49723461 -1.63547578 -1.25534959 -1.24153089 -0.87535855 -0.95208388
 -1.59895125 -1.58779607 -2.83335585 -2.76337326 -0.87200208 -0.96851085 -1.00035485 -0.96818153 -3.44549921 -3.21930127
 -0.98911432 -1.00706696 -1.37255901 -1.38643491 -1.64456121 -1.61270292 -0.65134463 -0.63837707 -0.86741499 -0.86704291
 -1.18317391 -1.20223703 -1.07592076 -1.17435785 -0.67734572 -0.73245511 -1.33565741 -1.34363753 -1.15987606 -1.19389362
 -2.97325938 -3.05876176 -1.38818774 -1.25022136 -1.49445974 -1.46944110 -1.58983386 -1.54659264 -1.52073874 -1.45055850
 -0.96591919 -0.88402768 -1.65815516 -1.65859935 -2.38137094 -2.33653507 -1.44688598 -1.33276358 -1.76217283 -1.70446664
 -0.73745822 -0.74183010 -2.57694694 -2.75579130 -1.06112772 -1.13152176 -0.60542221 -0.66883628 -2.95670865 -2.73614531
 -0.80238711 -0.75471373 -1.64561889 -1.69053985 -1.23656318 -1.23402422 -1.34347401 -1.36865979 -3.17422123 -3.27251252
 -1.27982807 -1.28061414 -1.26718239 -1.25359539 -1.93210180 -1.88798093 -1.02885714 -0.93480836 -1.25467557 -1.41050889
 -0.81407239 -0.78044747 -0.86967017 -0.85140080 -2.74413196 -2.65964062 -0.44380885 -0.47290101 -2.67587023 -2.55715987
 -3.03195569 -3.02907021 -2.64417722 -2.73938997 -0.72852961 -0.74087123 -1.72589670 -1.58516243 -1.63644936 -2.10676281
 -0.72198850 -0.71372861 -1.01553146 -1.04839108 -0.70015631 -0.67926433 -1.25873268 -1.24706526 -1.79046673 -1.80078364
 -0.75803190 -0.73932444 -0.72968564 -0.61567672 -1.50075854 -1.45889522 -1.84176441 -1.84356055 -1.33709724 -1.34908998
 -2.99442008 -3.00975104 -1.28020536 -1.29142004 -2.57331562 -2.54597924 -2.34122995 -2.26609984 -0.68359717 -0.62402667
 -1.39815776 -1.36588049 -0.75214124 -0.77235532 -0.45727159 -0.47502990 -0.94286920 -0.91117448 -2.05899304 -2.33371432
 -0.75791197 -0.70679059 -1.13418488 -1.13047072 -2.03321344 -2.01146303 -2.27776960 -2.22661558 -0.77644550 -0.70269824
 -0.91382108 -0.97760412 -1.03027170 -0.98899412 -1.23979141 -1.41756856 -1.23336298 -1.26374219 -2.97342217 -3.03724527
 -1.75248290 -1.74166699 -1.32632113 -1.28651734 -1.32652350 -1.20832335 -1.87117818 -1.84943601 -1.40037798 -1.46064242
 -1.42289333 -1.42154609 -2.56948336 -2.46861221 -1.70046213 -1.72750858 -0.41620388 -0.55960172 -1.13836960 -1.25854282
 -1.30957583 -1.31119287 -1.75597677 -1.71866220 -3.02354020 -3.00918679 -0.99271441 -0.95914378 -1.13919077 -1.08999427
 -1.15987606 -1.20868166 -0.75791197 -0.71572797 -2.50825673 -2.42001051 -1.04837206 -0.99645958 -1.64762540 -1.64182095
 -3.00755822 -2.74596647 -1.16437011 -1.11042085 -0.85117175 -0.80573984 -1.72205530 -1.65394560 -1.76584742 -1.67319141
 -2.21345135 -2.09366355 -2.50863732 -2.33663427 -1.22512201 -1.14188819 -0.81407239 -0.77462186 -1.02885714 -0.93190423
 -2.84272339 -2.73428581 -0.82012324 -0.89544564 -1.65706896 -1.63528181 -2.03734575 -1.98217311 -1.81311073 -1.77492447
 -2.51155233 -2.48637653 -1.19928234 -1.17453634 -1.30652785 -1.33523363 -1.31823937 -1.33946687 -1.43041750 -1.35826899
 -2.19418795 -2.18944729 -0.58190582 -0.58569355 -0.78368320 -0.83537235 -1.15150466 -1.06837936 -1.57412743 -1.57891095
 -1.61211917 -1.56699897 -1.74361197 -1.73618052 -1.03349044 -1.08294969 -1.19474503 -1.15996682 -0.19337479 -0.41788331
 -2.64709935 -2.97281898 -0.84057691 -0.79758234 -0.59116525 -0.70295321 -2.64417722 -2.74392802 -3.12131193 -3.08007641
 -1.13836960 -1.29198204 -1.95453938 -2.17427200 -1.52601036 -1.51272416 -2.32120359 -2.05815388 -1.78430855 -1.75809561
 -0.94046644 -0.97708286 -1.47198863 -1.45999840 -1.19528601 -1.34853791 -1.04704946 -1.01875381 -1.27428041 -1.28527630
 -1.39544172 -1.42088378 -3.00730506 -3.02357255 -0.92526599 -0.94909648 -2.76863803 -2.89482271 -0.63168078 -0.69879175
 -0.91303052 -0.86733103 -1.54926540 -1.49697264 -2.79199630 -2.62296545 -0.32627654 -0.36756397 -2.99916078 -2.74318361
 -1.14146766 -1.05362682 -2.41080649 -2.44053789 -2.08717643 -2.05773775 -1.13418488 -1.14547613 -1.30742785 -1.27608309
 -0.69866412 -0.80444535 -1.37240228 -1.32401377 -1.08701801 -1.06597522 -0.91728167 -0.88452664 -0.92459145 -0.87461960
 -1.29533987 -1.23149467 -3.36926855 -3.32705377 -2.66662612 -2.98575221 -0.62259747 -0.58223645 -3.17632022 -3.16256281
 -1.17282475 -1.71146602 -1.90143674 -2.18114095 -1.03940197 -1.00155017 -0.84864311 -0.86650404 -0.76952219 -0.87845009
 -1.72589670 -1.64939446 -1.65715008 -1.60459306 -3.00718679 -2.95808551 -1.62294499 -1.68432500 -0.95687631 -0.84229760
 -0.86080678 -0.81352790 -1.65236714 -1.77756267 -0.38821441 -0.45949693 -1.36301916 -1.33795353 -0.65134463 -0.63362684
 -0.73842689 -0.71263536 -1.49356183 -1.43508382 -1.20968116 -1.19093701 -0.75429794 -0.89499092 -2.65949912 -2.65606684
 -1.52968618 -1.60126255 -3.12998085 -3.16382545 -2.32941811 -2.59774169 -1.58623841 -1.59869823 -1.56740771 -1.54531848
 -1.73996818 -1.69592136 -2.04670278 -2.03275875 -2.71801828 -3.00443341 -1.42958002 -1.43134882 -2.91981853 -2.74911467
 -1.23069272 -1.18388325 -3.01849939 -2.84675869 -1.30595519 -1.28336215 -0.64082164 -0.58797383 -1.75690878 -1.65407352
 -1.37908138 -1.36856607 -1.02186008 -0.93884924 -0.59750942 -0.64801099 -2.25517769 -2.15363343 -1.48691160 -1.41662767
 -2.60647555 -2.57908673 -1.06480811 -1.03917136 -0.73781544 -0.78599570 -0.87760724 -0.81610153 -2.23893257 -2.21062396
 -1.72436260 -1.72011916 -1.44213610 -1.40059757 -1.51223755 -1.51266090 -1.13034226 -1.24577855 -2.39602172 -2.48767833
 -2.06341410 -1.98749818 -1.58197415 -1.69311812 -1.34226554 -1.35783121 -2.56273072 -3.01599491 -1.19720103 -1.32805778
 -1.90535867 -1.83504979 -0.47084913 -0.50426011 -1.18362129 -1.34163024 -1.80882038 -1.76984960 -1.12768816 -1.06902670
 -1.63073702 -1.54049055 -2.00196977 -2.01806149 -2.73698721 -2.60752854 -2.73990032 -2.64794747 -3.01905792 -3.05732312
 -2.79932979 -2.75174879 -2.16161479 -2.39157600 -1.93146706 -1.89602789 -1.93263051 -1.84891675 -2.86707748 -2.64328862
 -1.80745479 -1.76520243 -2.96439710 -3.01371507 -0.80747479 -0.84336715 -1.12743901 -1.11332710 -1.12688546 -1.16972071
 -0.86336972 -0.81454318 -1.32525530 -1.27472576 -1.04088143 -1.19923660 -2.63158991 -2.62258038 -1.18680064 -1.18093857
 -3.02558644 -3.00985645 -1.33851059 -1.37235502 -1.38680428 -2.54846412 -1.34186306 -1.34208020 -1.55382756 -1.51929871
 -1.36480805 -1.38375828 -1.36027584 -1.31400091 -0.96589940 -1.28561222 -1.23068269 -1.25920913 -1.30205355 -1.31294374
 -1.48577053 -1.52331488 -2.53220614 -2.57959046 -2.52736257 -2.80683860 -0.61467048 -0.73409949 -2.28581336 -2.37540434
 -1.06480811 -1.01858740 -1.10696420 -1.13207888 -1.26758658 -1.21402465 -1.61214076 -2.03467624 -1.00368641 -0.97121216
 -1.97033331 -2.04747906 -2.52736257 -2.84060129 -2.91585168 -2.76493245 -0.92643122 -0.91548948 -3.00334852 -2.93461886
 -3.05720423 -2.94119147 -0.50197178 -0.57282944 -1.14698608 -1.13617187 -0.65930488 -0.77341924 -2.26256816 -2.27578983
 -0.73508337 -0.76567230 -2.62817821 -2.51137183 -0.39412740 -0.51415669 -0.77028868 -0.90149243 -0.95364103 -0.95106118
 -0.97943078 -0.95473036 -0.71725007 -0.81593098 -2.06918316 -2.04829005 -2.50037692 -2.55702195 -2.91995805 -2.87070966
 -0.31218955 -0.40721547 -1.13282920 -1.06734985 -0.75429794 -0.88163631 -1.09617877 -1.18826195 -1.38368779 -1.46583160
 -2.20253682 -2.24628411 -2.66495483 -2.55828991 -1.34347401 -1.37378361 -2.91981853 -2.81928244 -0.66251852 -0.70395978
 -1.08603464 -1.99688944 -2.99155279 -2.69468585 -0.68647656 -0.65437855 -1.40570373 -1.96125583 -1.12493913 -1.09544510
 -2.05642233 -2.04185137 -1.45776419 -1.48955872 -1.81727224 -2.03097885 -0.94872833 -0.93989120 -0.87760724 -0.81346258
 -3.16478122 -3.18369097 -1.67583459 -1.67552373 -1.32217203 -1.26262575 -0.98704904 -0.97394536 -0.98491618 -0.99630821
 -1.19622979 -1.32690541 -0.88370070 -0.83241712 -2.77361493 -2.71765943 -2.31165786 -2.31795589 -2.19341241 -2.15914214
 -1.75331059 -1.74713141 -1.43110796 -1.38612513 -2.44540487 -2.66973718 -1.38888281 -1.39159953 -2.17768172 -2.43697569
 -1.11531251 -1.10080585 -0.80844434 -0.80691535 -1.40419472 -1.41336540 -1.72882807 -1.74592196 -1.71586707 -1.68751859
 -0.67496791 -0.71582547 -2.41162375 -2.62240750 -1.44101496 -1.69343509 -2.53274816 -2.47467270 -1.81727224 -2.05959516
 -1.57394813 -1.53482456 -0.69821005 -0.64620286 -2.60396626 -2.79902103 -1.65176524 -1.64200037 -1.08449309 -1.05629263
 -0.88783822 -0.77934368 -1.20197870 -1.22104618 -1.75597677 -1.74488327 -1.59895571 -1.68675730 -1.37838582 -1.33532658
 -0.71110317 -0.83033894 -1.03504611 -1.05507435 -1.65715008 -1.57646024 -0.89514950 -0.90267843 -1.57364576 -1.51085103
 -1.38237991 -1.28889463 -1.01898227 -1.06787030 -2.42549954 -2.37272764 -0.73850739 -0.71066307 -2.68538506 -2.75050937
 -0.95702668 -0.92863456 -2.64752594 -2.58431673 -2.72988195 -2.64012882 -3.43281853 -3.28397021 -1.46968688 -1.48416156
 -2.21575905 -2.16450982 -0.86041070 -0.86126383 -1.14961712 -1.16010870 -0.90887387 -0.92981187 -2.55547306 -2.32643927
 -0.88618540 -0.91633383 -0.44387205 -0.48748813 -1.23645121 -1.19327257 -1.75098598 -1.68798555 -1.81293811 -1.71912100
 -2.80583065 -2.80523153 -1.10863950 -1.15200606 -2.91490595 -2.74896116 -1.17777258 -1.19463289 -0.83158413 -0.74536263
 -1.78497675 -1.77527379 -2.67064509 -2.78429675 -1.74814582 -1.78430165 -2.16350011 -2.36418452 -0.47572882 -0.61354153
 -1.13034226 -1.20847880 -1.59660223 -1.57000893 -1.32066557 -1.33821504 -1.19340563 -1.15496863 -1.65715008 -1.56568681
 -2.78768410 -2.73440834 -1.37499405 -1.30357152 -1.22681347 -1.19473046 -3.45100687 -3.42135714 -0.55741210 -0.53786853
 -3.12254554 -3.02373012 -1.77852067 -1.70212219 -0.90082639 -0.94654374 -1.46249177 -1.50091104 -1.29515976 -1.22150008
 -2.98591769 -2.94664612 -0.75643446 -0.76276801 -1.01136598 -1.01238486 -3.45521044 -3.42213544 -0.80226241 -0.79716871
 -1.09778134 -1.15552315 -1.12768816 -1.09614777 -2.78670837 -2.95022017 -1.63950864 -1.64928963 -2.08103755 -2.00065811
 -0.84834510 -0.78061789 -1.20386906 -1.27177815 -2.16235789 -2.23169874 -1.16169300 -1.22032931 -1.23485336 -1.25446735
 -1.01898227 -1.06229618 -2.80009477 -2.87414443 -1.32733284 -1.41891295 -2.57331562 -2.58949927 -1.76010730 -1.82361048
 -3.17508626 -3.17508796 -0.72397302 -0.67307839 -1.54890219 -1.45382405 -1.78497675 -1.80336092 -0.78672134 -0.81666494
