# Fold1_True Fold1_Pred Fold2_True Fold2_Pred Fold3_True Fold3_Pred Fold4_True Fold4_Pred Fold5_True Fold5_Pred
 0.94200000 0.98598712 0.68900000 0.69884821 3.38200000 3.45100161 1.53000000 1.59191144 2.69500000 2.82901875
 0.50800000 0.66697818 0.96500000 0.95668905 0.74200000 0.70978875 1.51800000 1.36003127 2.67900000 2.70856587
 3.31400000 3.35908006 0.81600000 0.81392931 0.81900000 0.65840394 0.92100000 0.89172851 1.69800000 1.84333812
 4.37400000 4.18165425 2.52100000 2.49220751 0.33900000 0.40736795 0.62500000 0.58438750 0.44100000 0.85160055
 1.15500000 1.19154368 1.70900000 1.77788237 5.68700000 5.67263311 3.79300000 3.82530623 0.69000000 0.64720061
 4.05500000 3.89432333 4.10500000 4.09134694 4.21300000 4.50343493 1.73800000 1.73144536 1.65900000 2.09171749
 0.07000000 0.03619987 3.58200000 3.14601874 2.97600000 2.92989301 3.93500000 4.06607548 0.52400000 0.89233203
 0.84400000 1.10303374 0.89900000 0.96286194 0.81100000 0.78289183 2.52600000 2.46905013 3.42700000 3.34803834
 1.12200000 1.42369384 2.65400000 2.57346884 0.44900000 0.57852029 0.73700000 0.51494213 1.08800000 1.04781070
 2.90700000 2.97402954 1.52700000 1.52748527 0.92400000 0.78899817 3.81100000 3.74620156 0.76000000 0.42537068
 1.28500000 1.23050666 0.17100000 0.17883484 3.43300000 3.42990966 0.58400000 0.28067136 4.08100000 4.06453401
 1.52300000 1.47151144 1.19900000 1.23603876 1.17600000 1.21368123 3.92500000 3.49562479 0.28000000 0.08115234
 1.64600000 1.60397638 4.68900000 4.72041330 1.07600000 0.93719743 3.01300000 2.95399801 0.77700000 0.60317835
 4.20500000 4.25423387 3.65600000 3.77654634 0.03000000 0.11033411 0.04100000 0.24404582 1.28500000 1.31644470
 2.87400000 2.84245433 0.29300000 0.17183741 3.02200000 2.98619431 2.56400000 2.50430156 0.45200000 0.41041611
 2.89300000 2.91531329 2.34300000 2.39627422 0.59300000 0.55457150 5.13100000 5.44997132 0.12800000 0.04345709
 2.58900000 2.35268559 1.01900000 0.88585584 2.99700000 3.00275379 0.25800000 0.24542740 2.35400000 2.40357809
 0.17800000 0.41855156 1.46900000 1.44477673 0.49600000 0.43203551 3.73000000 3.78124368 1.54700000 1.54316961
 2.49900000 2.58696946 0.51500000 0.31519856 3.96700000 3.92936581 2.03300000 2.06203657 5.13900000 5.26583364
 0.93100000 0.51873649 0.93400000 1.05164878 2.27400000 2.14417379 0.16600000 0.37078356 1.80200000 1.78507345
 0.20800000 0.06104791 1.80600000 1.71828068 4.40400000 4.39853563 0.70900000 0.67158805 2.52500000 2.49784385
 2.40500000 2.07100770 1.86500000 1.85193027 2.69200000 2.44108992 0.58100000 0.68849985 0.02600000 0.03313758
 0.15900000 0.53764952 0.69400000 0.64492695 0.90000000 1.04344987 6.07900000 6.03431807 0.00000000 0.02408124
 0.25300000 0.23200686 0.26700000 0.35457407 3.26200000 3.31112204 0.58000000 0.76109197 1.42000000 1.33748459
 1.13800000 2.19070307 0.47500000 0.47250878 1.40100000 1.30809477 1.10400000 1.07648565 3.63200000 3.67979547
 0.89300000 0.74732403 0.60200000 0.51118635 1.68400000 1.81315266 1.31900000 0.91904725 0.00100000 0.23691486
 1.36100000 1.38484396 5.33700000 5.27914742 2.93700000 2.81741649 0.20700000 0.19834725 0.97000000 0.99260583
 2.15800000 2.07567897 2.34200000 2.10986182 0.42100000 0.40267353 2.98000000 2.98372456 1.60000000 1.47261406
 0.62000000 0.66749449 0.00100000 0.11958034 5.14900000 5.25682290 3.14500000 3.09505668 3.97500000 3.86652502
 4.45100000 4.47905814 0.19600000 0.25757462 4.75700000 5.01938922 2.34200000 2.11622280 1.13800000 1.19352206
 3.17000000 3.23364058 1.29000000 1.47804487 2.40600000 2.42362417 0.20600000 0.06203331 0.23400000 0.31659997
 1.90900000 1.91375541 3.20200000 3.19169728 0.80500000 0.77553075 0.90900000 0.93608352 2.33700000 2.32787035
 2.35900000 2.40059090 2.23100000 2.01837098 2.99800000 3.00631246 0.81200000 0.90881691 0.04400000 0.13288572
 1.83800000 1.82006003 2.76700000 2.85691120 2.05800000 2.16835957 0.00000000 -0.17542387 9.99900000 4.85934429
 3.65200000 3.71706144 0.03500000 0.05917207 0.06500000 0.06458160 0.04600000 0.04146761 0.56700000 0.67626026
 2.29600000 2.43640042 4.99600000 4.87794528 0.41400000 0.54988388 0.75600000 0.70514651 2.61200000 2.58385176
 5.87700000 5.50487647 0.49000000 1.18364324 1.06200000 0.97028518 2.39700000 2.46008447 2.52100000 2.50945351
 4.53200000 4.41295955 1.22700000 1.27673469 5.17500000 5.15068165 3.21300000 2.89442925 0.00000000 -0.07085466
 4.12300000 4.07778349 4.76100000 4.91860288 3.36600000 3.58891096 1.79100000 1.89617504 0.80400000 0.70109627
 1.46200000 1.25615156 2.97400000 3.03247224 1.17400000 1.15873252 1.54400000 1.69884864 1.86400000 1.85228153
 5.62100000 5.24296744 5.47800000 5.46965728 1.09900000 1.08262632 5.82500000 5.40890488 2.22000000 2.26487347
 4.12400000 4.10029472 3.09800000 3.05555019 2.83100000 2.90823033 0.30300000 0.33578177 2.39600000 2.35689202
 2.51400000 2.63871978 1.38300000 1.41501819 0.26600000 0.80325018 3.31700000 3.25929009 0.00100000 0.10486107
 2.23100000 2.03207778 2.50800000 2.48516835 1.64400000 1.87373476 1.92600000 1.85355276 0.03600000 0.07374266
 0.13600000 0.22197084 4.17200000 4.20828398 2.45400000 2.46901833 3.34800000 3.32614820 3.19100000 3.21815763
 2.56400000 2.41539131 3.70200000 3.49021261 1.83200000 1.83437869 1.43300000 1.41919112 1.92100000 1.82324172
 4.10200000 4.04558575 3.03200000 3.11838853 1.54400000 1.81370409 4.10100000 4.06446032 2.12500000 2.18461357
 3.36500000 3.72825062 2.83900000 2.58914636 0.13600000 0.18585637 0.67500000 0.69765928 0.58100000 0.69351798
 6.66400000 5.08041144 0.55000000 0.47384815 2.05100000 1.97465556 1.65600000 1.87782267 3.67800000 3.71168654
 0.00600000 -0.06923675 4.83500000 4.85346409 0.44700000 0.48379885 2.47700000 2.44628412 1.74100000 1.69713077
 3.22300000 3.20011957 2.70400000 2.70050577 3.44300000 3.52025243 0.43300000 0.37819651 0.46500000 1.28922369
 3.32700000 3.32138771 3.53200000 3.81847937 3.98300000 4.00222490 3.98500000 3.97328972 1.30800000 1.35874451
 5.05800000 5.08984895 0.89900000 1.41679158 0.96100000 1.12879746 3.43300000 3.37058847 4.82500000 4.91122323
 2.22600000 2.28945758 0.51100000 0.59032896 0.92100000 0.70343405 9.99900000 5.54702750 2.48200000 2.43881242
 3.70200000 3.71144766 0.50000000 2.12081401 3.42300000 3.33627798 1.51700000 1.47818739 0.05300000 0.00349891
 2.48200000 2.55895906 1.14900000 1.21127405 1.44800000 2.06094266 4.34200000 4.29110423 3.66900000 3.56356920
 2.54900000 2.42412401 1.46200000 1.83346806 2.22500000 2.16214257 2.92200000 2.97556107 1.53300000 1.51049687
 3.00900000 2.98866440 2.63700000 2.68314128 0.68900000 0.76236635 1.85600000 1.86550357 3.67700000 3.66524219
 0.01800000 0.07502826 3.21100000 3.12772344 0.41800000 0.49603578 1.48800000 1.85650451 1.94700000 1.90750775
 0.03300000 0.11957826 0.44900000 0.47845999 2.93200000 2.75683077 4.22700000 4.34447965 0.22900000 0.67059658
 2.75100000 2.61036332 2.21400000 2.33124938 4.06700000 4.20038598 1.04800000 0.86227013 1.10200000 0.99627688
 3.68600000 3.58394765 2.41500000 2.44876356 2.36800000 2.47128000 2.53500000 2.55268536 0.55300000 0.58028835
 2.77000000 2.85108940 1.95200000 2.02293972 2.46700000 2.46166448 1.10800000 1.18290295 3.22600000 3.30478227
 4.32500000 4.29056129 1.10000000 1.15220816 3.26500000 3.19205338 3.67500000 3.60383183 0.34400000 1.10430101
 1.94700000 1.86643173 0.30500000 1.23939282 1.11500000 1.05928081 6.74200000 6.57367967 0.26900000 0.15898891
 6.88400000 6.85724476 0.31000000 0.21178919 0.80300000 0.83487736 3.68600000 3.65381586 2.88900000 2.77685571
 0.29300000 0.23723929 4.25300000 4.29113747 1.72400000 1.73782292 1.73700000 1.72734278 3.03500000 3.06813221
 0.04300000 0.21522187 0.39900000 0.40091353 3.71100000 3.80887188 1.03600000 0.90075167 0.04600000 0.66167520
 3.97100000 3.83646441 4.52400000 4.35196696 3.33100000 3.19268307 1.94700000 1.89615813 1.42600000 1.49055984
 4.64100000 4.66431219 1.72100000 1.84824489 1.14400000 1.20934863 3.52700000 3.49585666 2.45000000 2.40610577
 1.45300000 1.47072617 2.11500000 2.21262057 3.09900000 3.06948670 1.63500000 1.60922292 2.79700000 2.69310612
 3.29700000 3.24574993 0.03000000 0.53827197 2.75300000 3.12368832 3.29800000 3.29164063 2.25000000 2.38881740
 3.73200000 3.63201293 1.70500000 1.83705720 1.83700000 1.88120320 3.31900000 3.13352116 0.59400000 0.75031718
 0.66900000 0.69715209 3.13100000 3.22439233 3.30600000 3.13909587 3.75500000 3.76980558 4.02700000 3.97953355
 1.81800000 1.82340302 0.25700000 0.25506090 2.90100000 3.42467429 3.08700000 3.30352789 2.60700000 2.58916307
 4.37200000 5.43332309 3.16000000 3.24949474 2.74100000 2.69897078 0.20500000 0.23436872 2.09900000 2.06512614
 1.59000000 1.67485870 0.83900000 0.98689475 1.21900000 1.09973827 4.28500000 4.33887793 1.74100000 1.78994964
 0.94800000 0.87411155 1.21700000 1.30394487 0.07000000 0.02253990 4.80500000 2.94717559 1.32400000 1.28618206
 1.07000000 1.02363150 6.27900000 6.17468522 3.05400000 3.13679167 0.14000000 0.42930437 0.16100000 0.19063722
 2.49500000 2.51870886 0.83600000 0.91562595 3.21500000 3.15361794 5.07300000 5.01665962 4.05100000 4.46136034
 0.80900000 0.88613383 0.02600000 0.65620045 2.49800000 2.07475438 3.33800000 3.36607491 2.66200000 2.68297749
 4.44200000 4.50167871 4.44300000 4.52010439 7.13000000 7.12467290 0.34400000 0.59621898 3.04500000 2.89207357
 0.22300000 0.24924030 0.21000000 0.13007154 2.69500000 2.77373208 2.22500000 2.15714641 4.32500000 4.25911670
 1.33800000 1.21732511 1.40700000 1.35528454 0.97400000 1.23525416 2.06000000 2.04906323 2.13700000 2.17302882
 4.75300000 4.94489329 0.55000000 0.59555666 2.12500000 1.95973447 1.84600000 1.89815487 2.04500000 2.01568667
 2.53300000 2.55052087 1.25800000 0.85441384 4.85100000 4.92769526 2.31500000 2.26729078 0.94400000 0.95323874
 1.81400000 1.82842768 0.94800000 0.90585265 0.92600000 1.31278236 4.44200000 4.51419860 2.86500000 2.80653557
 0.61000000 0.56263612 1.22900000 1.17161818 2.51600000 2.46663341 0.46100000 1.16625879 2.37000000 2.43288736
 3.93900000 3.95874920 0.86100000 0.93900999 0.61500000 0.59993086 6.89000000 6.89605137 4.76400000 4.80194923
 0.54200000 0.44773939 3.33300000 3.42523293 0.50100000 0.59762567 3.84800000 3.90253038 0.66700000 0.68939150
 3.67400000 3.71085162 3.50600000 3.50798728 1.65600000 1.82562683 2.54000000 2.52653278 0.79500000 0.78047560
 0.70700000 0.62322078 0.57100000 0.56263314 2.78900000 2.56952681 0.73500000 0.85045311 0.47000000 1.17593253
 0.97100000 0.88015084 0.03100000 -0.10536809 0.00000000 0.15268099 1.63300000 1.62614825 3.12500000 3.11844145
 4.22300000 3.87474431 4.93400000 4.90820665 1.93200000 2.12199804 3.97400000 4.02939597 0.85400000 2.13321439
 1.57400000 1.66619308 2.54000000 2.66842842 3.83200000 3.17546934 4.27100000 4.21718634 1.66500000 1.71912790
 3.96900000 4.22984328 0.27000000 0.43541193 4.27200000 4.07737883 2.00400000 2.13597363 0.93900000 0.92058144
 0.66700000 1.53671910 2.35400000 2.36049351 1.85500000 2.27220370 1.29600000 1.17683912 1.46400000 1.41247660
 0.71400000 0.73148930 2.44100000 2.46800198 1.84400000 1.85549889 2.46600000 2.45451313 1.57500000 1.53944366
 2.28300000 2.21196186 6.86400000 6.84607148 0.39800000 0.43160334 1.80100000 1.33167418 4.08200000 4.14687591
 0.00800000 0.29910359 0.58300000 0.49075872 0.00600000 0.29909538 1.00800000 0.97442314 1.21900000 1.26974578
 0.00100000 0.20380970 2.66300000 2.74678351 3.08400000 3.03012508 0.65700000 0.99364340 4.83500000 5.19298460
 4.54100000 4.62692875 0.75900000 0.64046108 4.68800000 4.65429795 2.56600000 2.67466912 0.73600000 0.72867140
 0.02600000 0.34187176 1.53000000 1.67668625 1.93300000 1.88154118 0.07000000 0.00326766 4.59500000 4.90619841
 1.22400000 1.24845240 1.36400000 1.30998699 4.42300000 4.30890271 0.00000000 0.01771013 4.02800000 3.97289626
 0.01900000 0.88873982 2.91200000 2.86953812 1.83000000 1.83387395 0.99100000 1.14252715 2.05100000 2.10317093
 1.78100000 1.74974241 2.27600000 2.21559175 5.36400000 5.26344332 0.24800000 0.49294883 2.97400000 2.96512996
 1.34400000 0.90431261 0.45100000 0.40384915 2.87100000 2.83554061 0.01300000 0.17091177 0.52900000 0.75526215
 3.70600000 3.68054718 2.71000000 2.57849899 0.46600000 0.40055773 1.96700000 1.97838196 1.76800000 1.72596603
 0.89200000 1.07446097 0.38900000 0.16891418 0.81200000 0.76369651 3.14700000 3.13714625 1.55100000 1.54692172
 2.44100000 2.43578048 0.24900000 0.10014846 2.37000000 2.37592697 2.84200000 2.65738111 7.26000000 7.12041616
 0.13900000 0.13877537 2.09200000 2.14098102 2.11500000 1.77519029 1.45100000 1.13617733 2.62600000 2.62239798
 3.71100000 3.85284165 0.92400000 0.75042798 0.42300000 0.36445914 2.78600000 2.81379966 1.63300000 1.25826101
 3.29500000 3.32042121 2.68400000 4.08628381 0.43000000 0.46684867 0.86600000 1.02098006 2.23200000 2.06850115
 2.01300000 1.94114933 2.57000000 2.53098694 3.94200000 3.92917105 6.83800000 6.45513890 2.33100000 2.29126995
 4.17400000 4.10698216 0.56600000 0.50515937 1.46400000 2.33482933 0.65400000 0.74281424 0.25900000 0.16486957
 0.00700000 0.12213602 0.98400000 0.92270280 0.47600000 0.37707786 1.68400000 1.87126610 2.66900000 2.58206161
 5.05300000 5.00689634 7.30900000 7.19168939 0.19600000 0.26071711 1.34100000 1.63590077 1.63600000 1.77442291
 2.71100000 2.69498872 2.38100000 2.13278063 0.00700000 0.05698242 1.15100000 1.27726565 3.95100000 3.97893317
 3.89200000 3.87873803 2.19400000 2.18823581 2.84700000 2.58314243 3.08600000 3.15501806 3.15400000 3.22245707
 4.75700000 5.04421865 4.50900000 4.61952262 0.22900000 0.60874178 1.52900000 1.47263315 0.74200000 1.02060457
 4.02900000 4.00383003 1.03600000 0.83418323 3.59600000 3.59482880 0.39800000 0.53763927 3.83300000 4.28697921
 0.96600000 0.98113560 4.27100000 4.37571717 0.12800000 0.17410403 2.54200000 2.61575147 3.81900000 3.89806919
 4.15500000 4.08738396 0.95300000 0.84532855 0.22800000 0.18117517 3.65700000 3.75769724 1.00500000 0.83184584
 0.21600000 0.08977231 0.08600000 0.09750814 0.70400000 0.80833432 3.51700000 3.57234874 4.22600000 4.12425021
 3.02900000 2.67559852 0.00800000 0.03065290 1.55500000 1.50751528 6.59000000 6.67549882 1.93800000 1.82444304
 2.12000000 2.13355820 4.27200000 4.17750769 0.01200000 0.58081589 0.55300000 0.49535766 2.44100000 2.45336373
 0.67400000 0.64113304 0.00200000 1.42517223 1.63500000 1.77764476 1.62400000 1.62563346 1.04200000 1.07072716
 4.99600000 4.85969861 0.23800000 0.12967683 0.30300000 0.30908222 1.03100000 1.22311806 0.77700000 0.76378904
 0.65300000 0.70431653 2.09800000 2.16097885 6.89000000 6.88423606 2.10500000 1.98108416 2.77400000 2.76510675
 2.30300000 2.28142193 4.46200000 4.43723847 0.87700000 0.88033552 1.25000000 1.03429480 1.15300000 2.03085051
 0.62500000 0.60210794 0.00100000 -0.01001761 0.66800000 0.78503176 4.07100000 4.01555271 0.35700000 0.25304001
 4.08400000 3.71585695 4.37200000 5.10987944 2.07000000 2.06671656 0.00000000 0.16317166 3.16400000 3.17748395
 1.45700000 2.45195264 0.09300000 0.01503537 3.05300000 2.72568762 1.64800000 1.39315981 1.08700000 1.09413414
 4.85500000 4.82626778 0.89600000 0.94039802 4.02700000 3.82535249 4.76100000 4.25514870 0.19300000 0.27598052
 3.85000000 3.94322390 0.51700000 0.69394142 4.69800000 4.69433195 1.56100000 1.72621509 2.66800000 2.28799153
 0.51800000 1.20219720 0.86600000 1.39735567 2.41500000 2.34921919 0.49600000 0.48347468 0.98700000 1.00921101
 3.75100000 3.88319006 3.89300000 4.04478091 1.41600000 1.18049014 6.72700000 6.67319228 1.13400000 1.06666743
 1.49200000 1.22016250 0.28400000 0.26647404 2.31100000 2.30999078 0.60500000 0.63693573 1.45100000 1.33209972
 0.93800000 0.95032124 3.67500000 3.49668996 3.33400000 2.44738381 0.00100000 0.50469815 3.29500000 3.31374320
 3.20200000 3.21768057 3.55200000 3.47810424 2.41800000 2.55855633 6.70500000 6.39515003 1.11800000 0.91677092
 1.04200000 0.84598873 4.90900000 4.84200097 4.02900000 3.90222333 2.19600000 1.57948768 3.75700000 3.84142661
 0.52000000 0.30834199 1.58000000 1.59894951 3.34200000 3.11005293 1.13300000 1.13985800 1.00500000 0.76148964
 2.62900000 2.28508187 0.97400000 1.41567558 0.01900000 -0.03991112 4.08200000 4.13311187 1.85500000 1.96157754
 1.11000000 1.00289235 0.79100000 0.81866674 1.22200000 1.29172641 3.21500000 3.05987279 0.51800000 0.62499614
 4.78400000 4.86604366 5.11000000 5.47806493 3.25900000 3.16759626 3.27100000 3.25789562 0.76100000 0.69083702
 0.88800000 0.75013807 2.24900000 2.30101340 0.26400000 0.28255883 0.67300000 0.45471134 1.66200000 1.68639919
 5.44500000 5.26605812 0.91100000 1.00345276 0.53300000 0.44970134 0.45900000 0.24977000 3.71300000 3.83541346
 4.22400000 4.25786134 0.85500000 0.92315219 0.63900000 0.68788643 1.15300000 1.26320150 0.03500000 -0.18377917
 1.01700000 0.99049468 0.89100000 0.76126410 4.08800000 4.16444542 0.78600000 0.73272594 6.89400000 6.89036690
 3.40400000 3.51957952 0.67800000 0.67282454 3.37300000 3.37413296 3.24600000 3.36964793 1.62200000 1.59909112
 4.85400000 4.23531378 5.76500000 5.59380577 0.67000000 0.60365725 1.39200000 1.31866334 1.34000000 1.90249949
 0.30100000 0.40126420 2.11600000 2.11970319 1.46200000 1.61517154 2.16600000 2.23333615 3.24200000 3.21397675
 1.34300000 2.03847198 1.29400000 1.30953427 0.39900000 0.35263747 0.49000000 1.46027149 7.30900000 7.11523710
 0.98700000 1.63666070 0.00900000 0.08825922 3.81000000 3.87349653 2.17000000 2.11530661 2.57600000 2.58229696
 0.68300000 1.01803327 0.23400000 0.36795556 0.54200000 0.48107960 2.19100000 2.15571766 4.06600000 4.20103622
 4.55600000 4.65924633 0.93400000 0.67901195 2.10800000 1.98823087 2.05100000 2.07052667 1.93900000 1.92373054
 0.13400000 1.23172516 5.33100000 5.46548205 3.15500000 3.10261460 0.89400000 0.89917875 2.96200000 2.96841014
 2.06200000 2.03797990 1.60600000 1.62087738 2.33000000 2.68848546 3.86300000 3.74790364 1.36800000 1.41224052
 0.25200000 0.21134157 1.92400000 1.89689835 4.17900000 4.29750044 3.70200000 3.85900185 3.06900000 2.42075384
 2.20700000 1.98145324 2.87100000 2.96399255 2.81400000 2.93965126 3.23500000 3.18834558 0.10300000 0.10115951
 0.11700000 0.25592713 0.65600000 0.44186475 0.45800000 0.47360073 1.98700000 2.05598978 5.03600000 5.03500273
 1.80000000 1.72440157 0.63600000 0.60932278 3.93900000 3.90791222 2.55400000 2.55774346 0.44200000 0.66772002
 0.00600000 0.07245388 3.54400000 3.35070508 4.84400000 4.70175364 4.02900000 3.49383780 0.44900000 0.59610647
 0.94300000 0.83846898 3.90500000 3.97160540 0.18500000 0.19911386 0.88100000 0.70961733 1.71200000 1.71245353
 2.96700000 2.91228976 2.96300000 2.97204015 1.56100000 1.65711488 0.25300000 0.21957087 3.03700000 2.83681862
 2.54600000 2.35059655 1.65600000 1.48639878 1.10500000 1.16649285 4.93200000 4.94848082 0.68300000 0.65242875
 1.49700000 1.58622522 2.90700000 2.95001431 1.16700000 1.74811216 0.52100000 0.46485108 2.62900000 2.61941191
 0.33600000 0.64125832 1.14500000 0.91220629 1.61000000 1.64695601 1.12100000 1.25422225 6.69600000 6.70464594
 0.15300000 0.22259006 6.66400000 5.33748892 6.96300000 6.44088996 2.66900000 2.73297126 1.38200000 1.39322393
 1.07100000 1.04967154 2.79100000 2.77722574 0.70100000 0.59446534 5.33700000 5.28536198 0.80900000 1.21466816
 0.90600000 0.89196304 1.19800000 1.23972946 3.75900000 3.83388868 2.84300000 2.80068114 2.89700000 3.02871216
 0.13800000 0.91664363 1.78200000 1.72739578 0.65900000 1.19283608 4.17200000 4.11132522 0.17100000 0.11917419
 2.26300000 2.35369716 1.53600000 1.75827274 1.64600000 1.41370741 1.61000000 1.61775426 0.80300000 0.84224176
 2.98600000 2.60909165 0.54900000 0.28308114 4.44500000 4.95741861 1.95200000 2.02074318 1.52200000 1.19437614
 0.06400000 0.06563509 2.94800000 2.94188149 0.95300000 0.93271090 2.41100000 2.40759511 2.26800000 2.12512355
 2.98600000 3.07946101 3.50200000 3.27472006 2.70400000 2.72669735 2.87100000 2.90436641 6.32000000 5.47632219
 0.55000000 0.47928978 0.00400000 -0.04861222 4.91700000 4.88353135 3.32600000 3.33838530 1.01400000 0.72613784
 1.02000000 1.15228275 1.97600000 2.04949180 3.69300000 3.76705318 4.03300000 3.93197686 3.29100000 3.25940284
 3.21300000 2.99388185 3.82500000 3.70803686 4.90800000 4.92044459 1.89900000 1.86750376 0.17800000 0.53185096
 1.97500000 2.05809033 0.33700000 0.37994703 2.64900000 2.82787170 3.89900000 3.86598810 2.51400000 2.57141070
 0.00400000 0.15262624 0.76900000 3.43771803 3.32500000 3.22835591 1.14700000 1.02846928 1.33600000 1.22469151
 3.12200000 3.10524052 3.30000000 3.26518067 4.29900000 3.94255232 4.18800000 3.48848685 0.89600000 0.83821904
 3.13800000 3.09891565 1.87800000 2.03714258 1.57000000 1.60140153 0.73600000 0.74932805 0.97900000 1.04168841
 2.35400000 2.28026060 3.50500000 3.47988915 3.75200000 3.94735189 4.04500000 3.99935788 0.73700000 0.51242836
 0.77300000 0.35780904 4.88600000 4.96241087 0.36000000 0.36061843 2.91900000 3.06947307 0.03300000 0.03235213
 1.83600000 1.81555146 1.54900000 1.58283506 3.43100000 3.43726303 1.64600000 1.43663381 0.08900000 0.44265043
 0.56400000 0.57473533 0.44600000 1.57576462 3.13000000 3.16980738 3.93900000 3.89119779 0.44600000 0.77818398
 2.92800000 3.03201610 6.32900000 5.89040050 0.87600000 0.90434296 0.03300000 0.10972396 4.28500000 4.36487935
