# Fold1_True Fold1_Pred Fold2_True Fold2_Pred Fold3_True Fold3_Pred Fold4_True Fold4_Pred Fold5_True Fold5_Pred
 1.10000000 1.30184391 3.19800000 2.97845514 2.34800000 2.41168901 2.62900000 1.97008962 0.01500000 0.29274790
 1.58700000 0.97173013 1.71400000 1.98867100 3.39400000 3.90907633 3.15300000 2.58399457 1.21900000 0.72307845
 3.19800000 3.02625721 1.98400000 2.10718482 0.96000000 0.66459429 3.02900000 3.16058657 3.22000000 2.94427830
 4.45200000 4.17478180 1.63500000 1.57307879 2.27600000 2.00802039 2.81100000 2.54449723 2.69500000 2.53114091
 1.11900000 0.99241446 1.42900000 1.50842981 0.13000000 0.33012850 3.51700000 3.33080911 1.31500000 1.70835925
 0.43300000 0.41450089 2.72100000 2.38673061 1.74100000 1.52163780 2.41200000 1.78456425 1.52200000 1.75213777
 2.23900000 2.45295956 0.48100000 0.65328181 1.85000000 2.19810469 1.77600000 1.67294046 0.46900000 0.49293901
 1.60600000 1.39570385 3.16200000 1.88132944 1.92200000 2.26745130 1.54900000 1.10461051 4.07500000 3.59174142
 1.60600000 1.74521205 1.70500000 2.33622865 1.19000000 1.23382363 4.51100000 4.10738835 1.92400000 1.92105384
 0.04400000 0.40794055 3.21500000 3.10944061 0.67400000 0.84507152 0.55000000 0.55584394 3.29500000 3.48127722
 1.88600000 1.68991286 2.04200000 1.77682747 4.91700000 4.85724667 0.68300000 1.08333188 2.07000000 2.09649478
 3.45200000 2.72318171 0.42700000 1.54018141 2.55400000 2.63328706 2.70600000 2.74582559 0.35200000 0.38046468
 4.04800000 4.06555363 2.23100000 1.81757024 0.40300000 0.64184171 4.91100000 4.82558451 2.31100000 2.19646318
 1.95400000 1.55911862 0.79800000 1.14506751 1.91700000 2.04007250 1.30700000 0.88151630 1.00500000 0.53203672
 1.52700000 1.23592567 4.91600000 5.61471650 1.95200000 2.04267070 0.45600000 1.00004011 2.70000000 2.46751188
 0.66600000 0.72866632 0.21100000 1.01621360 1.63900000 1.31833083 3.39700000 3.30896873 2.50100000 2.61522048
 1.21300000 1.37638915 1.14400000 0.98267573 0.96600000 0.88472292 0.39900000 1.65118031 2.70500000 2.56956318
 2.49900000 2.44189367 3.64800000 3.32773525 5.41400000 6.42080524 6.81700000 6.52447884 0.68300000 1.06407294
 0.95900000 1.21809161 0.67600000 1.92897328 3.03900000 2.94939142 4.02800000 3.04074431 3.89600000 3.93151027
 0.69100000 0.58972518 0.35500000 0.87599076 0.51000000 0.50094010 0.19700000 1.21053474 2.41800000 2.34694367
 3.29500000 2.65853337 3.74000000 3.69008065 2.97800000 3.07779412 1.58200000 1.67555675 0.65300000 1.52979364
 0.26600000 1.84096435 0.86600000 1.28685070 1.87200000 1.87028252 2.50500000 2.42398530 3.80400000 4.37667719
 0.94200000 0.77272948 0.48100000 0.61872366 0.86100000 0.66618228 1.87300000 1.91934666 2.53900000 2.18014163
 0.50800000 1.23442714 2.49600000 2.42233165 0.71400000 0.77874025 0.03100000 0.22161868 2.21400000 2.48066589
 3.31400000 3.36732186 0.16600000 0.79440222 2.17600000 2.54974390 2.51400000 1.47383855 0.86100000 0.69651535
 4.37400000 4.29332406 1.01900000 1.07977154 2.98100000 3.00522784 4.71100000 4.26435402 0.39300000 2.36799226
 1.15500000 0.82834396 2.41100000 2.19454095 2.16600000 2.45330475 1.54900000 1.46514425 2.53900000 2.42819836
 4.05500000 3.58753077 4.20500000 3.64850165 3.45400000 4.76114386 3.66700000 3.29292754 3.48800000 3.40594571
 0.07000000 0.11263895 0.83500000 0.94980198 1.34000000 1.09813496 0.42900000 0.20127460 0.15300000 0.24159948
 0.84400000 1.31798928 0.71000000 1.76029136 0.34200000 0.35048421 0.08000000 0.66507370 3.33400000 3.09288615
 1.12200000 1.19018793 1.35200000 1.33304265 3.31600000 3.09933210 2.26100000 1.89973961 5.44500000 5.16318871
 2.90700000 3.03530778 3.28100000 3.32275495 2.74400000 2.54293964 1.15500000 1.15965482 0.14700000 0.21975641
 1.28500000 0.69201249 6.74200000 6.29217723 5.49500000 4.87497780 3.01300000 3.22447164 0.26200000 0.41489055
 1.52300000 1.40556828 1.14200000 1.35702666 3.27700000 3.09317884 3.27100000 3.44635665 1.52900000 0.96054112
 1.64600000 1.69307534 5.80500000 4.21590453 0.00000000 0.38369556 2.00200000 1.88074692 0.93800000 1.26491152
 4.20500000 3.64980967 0.19900000 0.69757346 3.26900000 2.95164319 0.09300000 0.19940394 0.66200000 0.70634789
 2.87400000 2.94303502 0.51700000 2.53113144 2.41800000 2.35868943 2.38800000 2.44958069 3.15400000 2.75865240
 2.89300000 2.92804065 3.18000000 3.48123017 4.59500000 4.59404768 0.39800000 0.96292837 2.62300000 2.85186888
 2.58900000 1.82623922 3.65100000 3.59598304 4.68300000 4.34518419 0.26300000 0.82265875 0.67800000 0.59384311
 0.17800000 0.27938829 0.61500000 0.54934526 2.19600000 1.18408760 3.70600000 3.04232497 2.21400000 2.13006559
 2.49900000 1.93552715 3.56600000 3.61091559 0.00000000 0.35156310 4.27700000 4.23749060 1.63300000 1.64022253
 0.93100000 1.04102904 0.29300000 2.25804553 0.58400000 0.65528459 0.48100000 0.67653950 0.16100000 0.77911942
 0.20800000 0.68685472 2.91300000 2.86067749 0.21600000 0.87865587 2.19900000 2.26405046 1.94800000 1.86619066
 2.40500000 1.81619148 0.95600000 0.97909104 1.56800000 1.15504965 1.06100000 0.22252077 3.50500000 3.39646023
 0.15900000 0.28202820 6.38300000 6.45762737 6.46800000 5.81339222 3.15400000 2.57107156 2.16400000 2.14557245
 0.25300000 1.64997398 0.54000000 0.93809568 2.85700000 2.94631740 0.24900000 1.68601578 0.04700000 0.35114254
 1.13800000 1.14258892 3.52300000 3.30899480 2.86200000 2.68154341 2.60700000 2.71097540 2.95700000 3.04205789
 0.89300000 0.42441986 1.50700000 1.74872228 1.54400000 1.90447896 0.73300000 0.97050948 3.89200000 3.57466456
 1.36100000 1.51665540 1.36600000 1.06250547 2.20900000 2.49181090 4.66000000 2.21920506 2.41500000 2.23230240
 2.15800000 2.32397498 2.19000000 2.33956788 0.02800000 0.26109905 5.07100000 4.61376075 0.49200000 0.36290086
 0.62000000 1.54419030 4.25300000 4.05641967 3.75200000 4.22441808 0.23600000 1.60093134 1.85700000 3.03289943
 4.45100000 4.44124116 4.55600000 4.75377617 1.44800000 1.65447333 1.41600000 1.27039148 0.50300000 0.54521917
 3.17000000 3.28744342 0.23300000 0.88324934 2.41800000 2.07800259 3.30000000 3.48100741 0.52400000 1.60012753
 1.90900000 1.83391357 0.91100000 1.44467580 1.11200000 1.05965690 0.34200000 1.14940746 0.00000000 0.48326726
 2.35900000 2.59499104 0.17200000 0.32960879 0.04000000 0.27223393 0.50300000 0.68290908 0.04200000 0.25318031
 1.83800000 1.35960400 2.73600000 2.74221072 0.60500000 0.48032889 0.04700000 0.35427249 5.94000000 4.49133562
 3.65200000 3.59706922 0.00400000 0.80930943 3.14500000 3.16101303 0.67100000 0.63944263 0.40400000 0.29199766
 2.29600000 1.17391414 2.65400000 2.37472677 2.76700000 2.73135811 0.02800000 0.37180960 4.69800000 3.31238813
 5.87700000 5.93401724 2.53200000 2.20864015 0.58900000 0.51668359 1.39200000 1.34700579 2.39700000 1.53294339
 4.53200000 4.48594835 5.36400000 4.63919497 0.00000000 0.75429194 0.06500000 0.94139491 5.30300000 5.23050449
 4.12300000 3.33768504 2.44300000 2.04568882 0.25900000 0.42716832 0.82100000 0.90286258 2.27400000 1.95118311
 1.46200000 1.41737621 2.12500000 1.65700834 1.87200000 2.06439896 0.96500000 1.47669722 0.81700000 1.26861527
 5.62100000 5.35806379 5.02400000 4.82218981 4.52100000 4.29027744 2.08500000 2.18522761 1.90500000 1.42570562
 4.12400000 3.92880646 1.11900000 1.35964421 3.34300000 3.32981044 0.18400000 1.04107746 0.87800000 0.94172465
 2.51400000 2.49677523 2.23000000 2.04389225 0.66600000 0.59340421 3.83100000 3.58744255 3.26300000 3.07808290
 2.23100000 2.22884115 1.11200000 0.58270537 2.05200000 2.33737920 3.13200000 3.17779149 0.32500000 0.49507349
 0.13600000 0.84171588 0.13600000 0.89129238 4.82500000 4.55654049 1.87200000 1.64359964 1.09900000 0.90465368
 2.56400000 2.34258626 1.63500000 1.84598493 4.38700000 4.61815845 2.33100000 2.25913594 0.83000000 0.85997835
 4.10200000 4.03704399 4.34200000 4.22332900 0.58000000 1.24601511 2.78900000 2.52124842 2.03000000 1.58837088
 3.36500000 2.50103831 3.88100000 2.59311731 2.77900000 2.37913224 1.07500000 0.70932485 1.19300000 1.85119102
 6.66400000 6.30285589 4.02900000 3.61504805 6.32900000 5.65555291 1.30800000 1.77219300 2.83200000 2.15773817
 0.00600000 0.59923774 0.60500000 0.61099522 0.63800000 1.49115559 0.46800000 0.40107665 1.06100000 0.45336742
 3.22300000 2.93484788 0.83000000 0.93492409 2.10700000 2.17754729 0.49200000 0.22786764 2.86700000 2.75747156
 3.32700000 3.15977813 3.16500000 3.20564227 2.76200000 2.68264957 0.01500000 0.37012981 3.18300000 3.09287699
 5.05800000 4.80871947 0.40300000 0.94366418 1.01300000 1.33366158 3.20200000 3.17109886 1.48800000 2.06438443
 2.22600000 2.28774069 4.94700000 4.36431769 1.07200000 0.86465467 1.00800000 0.73701941 1.24600000 1.20282678
 3.70200000 3.66220370 5.76400000 4.41819860 3.15900000 3.35116784 0.71400000 0.84701190 2.21100000 2.26302645
 2.48200000 1.70743573 1.64700000 1.73245490 0.96600000 0.88353876 3.75200000 4.19676513 0.84300000 0.80335567
 2.54900000 2.19734049 5.26900000 4.85200899 4.28000000 4.32246111 1.45300000 1.14979855 3.90500000 3.66123938
 3.00900000 3.18183614 2.48900000 2.23224945 4.11600000 3.26926635 4.19500000 3.45522443 4.05800000 3.94175667
 0.01800000 0.48256913 1.68500000 2.25930851 1.81800000 2.04578523 0.23500000 0.60741243 0.86400000 0.42660555
 0.03300000 0.45614049 0.96000000 0.59236258 0.43500000 0.61052591 4.55600000 4.75088966 2.36400000 2.28266271
 2.75100000 2.31694291 0.97400000 1.03616840 0.80800000 1.00724214 1.87800000 1.47895139 3.12300000 3.17071456
 3.68600000 1.85320612 2.04400000 1.43667504 1.51500000 1.61793711 4.02900000 3.35815389 0.23800000 1.61797605
 2.77000000 2.86968354 5.10300000 4.44822067 2.57600000 2.60471425 0.44100000 0.74335623 3.65700000 3.44891597
 4.32500000 4.17035581 0.25200000 0.74596198 1.46200000 1.21103359 0.02200000 0.66963267 1.49500000 1.65863487
 1.94700000 1.69440587 3.05300000 2.26902670 0.64000000 0.82847135 2.60700000 2.37867646 0.32700000 0.58836502
 6.88400000 6.70842211 5.49500000 4.84780545 0.33100000 0.40916879 1.38300000 1.74113618 3.83100000 3.56108113
 0.29300000 1.78045674 1.22400000 1.10502514 2.75800000 2.40802087 0.61900000 0.59898306 0.60600000 0.51409292
 0.04300000 0.28505752 3.65200000 3.55258887 0.19600000 0.41621496 1.63300000 1.66316048 0.03100000 0.43221389
 3.97100000 4.28192607 3.81800000 3.46952509 1.54900000 1.21840430 4.02100000 3.47933957 0.47900000 0.37469583
 4.64100000 3.44522172 1.88000000 1.69895105 2.45300000 0.89055098 0.15500000 1.15832549 3.45400000 4.07845323
 1.45300000 1.29626435 5.84500000 4.05234823 1.19000000 1.54133015 0.64400000 0.81873237 0.69800000 0.55749031
 3.29700000 3.06806437 1.85500000 1.97964701 1.16400000 1.03807540 1.15300000 1.31367289 1.35000000 1.45737337
 3.73200000 3.66546039 1.81800000 1.49703132 4.59600000 4.48463116 1.83800000 1.74249764 3.59200000 3.67768300
 0.66900000 0.82891108 2.77200000 1.85896663 0.34200000 0.89205940 3.92100000 3.65588134 1.49400000 0.96476989
 1.81800000 2.13563003 0.46100000 1.09273927 0.69200000 0.91682143 0.04600000 0.24935659 1.71100000 1.65085827
 4.37200000 5.94970864 3.62600000 3.62179351 0.46500000 0.39364077 2.27700000 2.34827335 1.55700000 1.18035180
 1.59000000 1.57607370 0.15800000 1.13524489 2.28600000 2.28491528 1.52200000 1.52528905 1.02600000 0.56068000
 0.94800000 0.70350671 2.08100000 2.15787131 4.08400000 2.20319698 0.65200000 0.59796084 2.42900000 2.47907804
 1.07000000 0.99575502 0.63600000 0.60296206 0.20500000 1.87376003 0.22300000 1.44645965 0.06500000 0.27947937
 2.49500000 2.23454376 1.09500000 0.72768199 1.72500000 1.25540675 0.39200000 1.22338031 3.97500000 4.29276674
 0.80900000 1.09864926 1.62500000 0.97615158 5.26100000 4.92593242 1.01000000 0.86074713 2.60700000 2.44826189
 4.44200000 4.54318775 1.70500000 1.59021636 4.44300000 4.54655051 3.14100000 2.93786153 0.85800000 0.74739771
 0.22300000 0.24724269 2.54100000 2.78981479 1.94100000 2.28410249 2.79700000 3.10497382 0.25400000 0.74908360
 1.33800000 1.02973233 6.32900000 5.73698713 4.93400000 4.27516880 3.17000000 3.00636820 0.65700000 0.56075940
 4.75300000 4.62106945 4.97700000 5.68487138 3.32700000 3.34588245 0.50600000 2.87654794 0.59700000 1.24706124
 2.53300000 2.08630132 0.00600000 0.65140581 1.31600000 2.27936470 5.11000000 6.17691556 1.11400000 1.41739073
 1.81400000 1.31226052 6.49500000 6.35171650 3.29100000 2.99785865 0.90800000 1.30803892 1.83800000 1.73852371
 0.61000000 0.71000937 3.61100000 3.29609009 1.59600000 1.70107654 2.65700000 1.29955727 2.75800000 2.30782778
 3.93900000 3.78299664 0.21600000 0.73704870 0.00000000 0.54681514 1.13500000 1.61937506 2.33100000 2.38407185
 0.54200000 0.55851795 1.00400000 0.68735453 4.04800000 3.30049081 3.59000000 3.73797984 3.25400000 2.78084449
 3.67400000 3.70382891 1.81100000 1.64700086 1.39200000 1.26097571 0.33000000 0.48110088 2.52800000 2.43865372
 0.70700000 2.23004957 0.67100000 0.66615463 1.97600000 1.88147288 3.77400000 2.75567190 3.04900000 2.56873412
 0.97100000 0.80317344 1.22100000 1.58286112 0.96800000 0.75228183 1.37900000 1.65700180 1.97900000 2.04939331
 4.22300000 4.07238627 0.97900000 2.31033616 1.49100000 1.47151686 1.73700000 1.64085103 4.25300000 3.13983165
 1.57400000 1.43756072 0.96200000 0.73638791 2.15300000 2.04314606 0.22200000 1.24297633 0.60500000 0.43555798
 3.96900000 3.64258307 3.63200000 4.37188053 2.54800000 2.70598460 3.91900000 3.68463126 3.23500000 3.06958106
 0.66700000 0.84637205 2.92200000 2.72834433 0.46600000 0.92601609 1.12700000 2.97587580 2.74400000 2.58393267
 0.71400000 0.78181358 3.81300000 4.00532581 2.12800000 1.11123955 1.16700000 1.64097722 1.32000000 1.97620712
 2.28300000 2.21117641 3.81000000 3.31402815 1.58900000 1.96985645 0.55800000 0.63337472 0.03400000 0.51612243
 0.00800000 0.39240510 0.77100000 0.77472102 2.83000000 2.80351744 0.84900000 1.68797270 0.48600000 1.75592874
 0.00100000 1.39437477 2.04300000 2.04761388 6.91000000 5.99921061 2.62100000 1.91079413 3.65300000 3.35665942
 4.54100000 3.30893818 2.57600000 2.49343865 0.39800000 0.62487232 1.20200000 0.97758853 2.91300000 2.54598078
 0.02600000 0.30543950 0.69800000 0.37892041 0.06100000 0.38603695 1.59200000 1.57616907 6.70500000 6.28521188
 1.22400000 1.17939871 3.73000000 3.16552474 3.87200000 4.65707722 2.45300000 1.17477021 1.48000000 1.14547676
 0.01900000 0.52203651 1.84500000 1.81710560 0.81300000 0.66350146 3.47800000 3.91988597 0.73400000 0.94508324
 1.78100000 1.82451272 0.03500000 0.60780817 2.23500000 1.62354187 2.44500000 2.18120383 4.17200000 4.32568450
 1.34400000 1.23089129 3.50900000 2.95395696 1.00500000 1.65460525 4.21700000 4.25273855 1.10800000 0.92747191
 3.70600000 3.04417997 2.53300000 1.84964490 3.57900000 4.49011286 0.02900000 0.33919579 0.03000000 0.27036395
 0.89200000 0.86728114 0.00100000 0.47101865 1.19300000 1.65645405 0.23200000 0.70171574 2.77000000 2.80038672
 2.44100000 2.16605358 0.50900000 0.78210269 0.58100000 0.49390114 0.36500000 2.00255976 3.16500000 3.17003456
 0.13900000 0.27514357 1.96000000 2.07095735 2.96500000 3.22586377 1.12900000 1.08068022 0.35200000 0.23453495
 3.71100000 3.05997603 3.96700000 3.58326187 3.20200000 3.29420070 1.36100000 1.47900698 2.22200000 2.18897231
 3.29500000 2.68426849 4.04200000 4.03484320 4.48600000 4.38116447 6.59000000 6.67643429 2.47700000 2.28573335
 2.01300000 2.03792065 2.63400000 2.01430839 1.64600000 1.79086085 1.10500000 1.37530233 4.89100000 4.65965998
 4.17400000 3.30936296 0.45900000 0.49469376 2.31100000 2.12293874 4.08900000 3.62818755 1.64700000 1.63186422
 0.00700000 0.19058867 2.66200000 2.79328711 4.32400000 4.07290378 0.21600000 1.13261336 3.29500000 3.07611074
 5.05300000 4.83114805 0.41600000 1.01318303 0.35200000 0.27104199 0.48600000 0.65035164 2.30300000 2.52080794
 2.71100000 2.32481400 1.50300000 1.12861815 0.06700000 0.28494313 2.65600000 2.10595877 0.77600000 0.96255173
 3.89200000 3.56782955 3.47700000 3.59255683 4.37900000 4.28617413 0.47700000 0.72529053 0.76400000 0.67144661
 4.75700000 4.75686946 4.60500000 4.64161361 0.60600000 0.84379385 2.35200000 2.41258208 2.98000000 3.02723125
 4.02900000 3.68021044 1.10000000 1.14985051 2.39600000 2.68031833 1.73800000 1.60193611 3.50400000 3.16316517
 0.96600000 1.23764306 2.18700000 2.50550636 2.87400000 2.95413983 0.07400000 0.32445438 3.32000000 3.22764567
 4.15500000 4.47750413 0.67500000 0.91430223 3.91500000 4.65465332 1.54400000 1.68740590 0.03700000 0.25389295
 0.21600000 0.79563482 3.80000000 4.74536416 4.78200000 4.77857701 1.89700000 1.84539617 3.59500000 3.36253353
 3.02900000 2.73145209 1.90900000 1.80685757 1.22600000 0.88155302 0.63600000 0.85336515 0.63500000 0.55161917
 2.12000000 2.14730081 0.77700000 0.75436241 3.97500000 3.92846676 2.21400000 1.95793408 0.02200000 0.15329603
 0.67400000 1.42756850 3.01800000 3.24865608 3.32200000 3.65629191 3.10900000 2.96889453 2.22000000 2.40802623
 4.99600000 4.42568948 4.16100000 4.38520025 2.16400000 2.59628053 1.65600000 1.59621089 3.91600000 3.63860266
 0.65300000 1.44014038 0.05200000 0.62011738 0.22400000 0.35924393 1.87900000 2.39267002 2.45100000 2.43571781
 2.30300000 2.43659214 2.36800000 1.96953492 0.91000000 0.73988682 0.74200000 0.40351120 3.73100000 4.24199334
 0.62500000 0.51651222 0.62500000 1.11129210 2.89600000 3.05441684 2.99000000 2.64139898 3.61300000 2.85455940
 4.08400000 1.47712995 3.17500000 2.30802463 0.01300000 0.92177962 2.59200000 2.65215093 3.36800000 2.77939307
 1.45700000 1.82746945 3.23200000 3.67080572 0.49400000 0.51717790 0.97800000 0.61571458 5.14700000 4.59211156
 4.85500000 4.59173711 4.03300000 3.76389254 3.61100000 2.17384309 2.19300000 2.05642614 6.08300000 5.47868830
 3.85000000 4.08409849 2.48800000 2.53048960 1.95400000 1.92063064 2.42300000 1.81214583 2.50800000 2.49726577
 0.51800000 1.58639880 1.64100000 1.47052096 0.13400000 1.13070235 2.63800000 2.39220007 5.11600000 5.04293415
 3.75100000 3.81609404 5.24000000 4.89496035 0.54900000 2.53085903 0.42700000 1.79444895 0.22900000 0.97003614
 1.49200000 1.39599659 2.51800000 2.58623272 4.37500000 4.75135817 0.90800000 1.06640453 1.14300000 1.07595083
 0.93800000 1.13338374 0.78300000 2.38089125 2.08600000 2.16085465 0.96600000 1.16157330 4.43800000 4.42794412
 3.20200000 2.91153645 2.17300000 1.91697684 2.53500000 2.35788763 3.05400000 2.63791991 3.84100000 3.69696562
 1.04200000 1.32023697 0.50800000 1.36987927 2.42700000 3.09388217 1.90200000 1.59185203 5.52400000 5.38516832
 0.52000000 0.78724693 1.43900000 1.79671779 0.81400000 1.45987564 2.03900000 1.94523920 4.94900000 4.60355269
 2.62900000 1.84857993 2.45400000 1.56832516 0.55400000 0.97273149 0.05000000 0.13952397 3.27900000 3.02756458
 1.11000000 1.23943301 2.69200000 2.56796260 0.49200000 1.07622161 3.99700000 3.54773482 2.32600000 1.74892317
 4.78400000 4.71247748 2.61500000 2.66194344 1.29500000 1.23476216 0.73600000 1.09670256 6.09600000 5.93821560
 0.88800000 1.15281827 3.50300000 3.54925842 2.37800000 1.74400620 4.83500000 4.40731845 2.59800000 2.75115850
 5.44500000 5.03505167 0.65400000 0.49056974 1.67000000 1.61099797 2.35900000 2.44608009 0.08200000 0.88114066
 4.22400000 4.08605021 0.03600000 0.58070638 1.52700000 1.49898570 1.53200000 1.54713205 4.54400000 4.51037929
 1.01700000 1.25301955 0.14000000 0.63430980 0.83800000 0.70067689 0.04100000 0.39385309 4.21300000 4.06844673
 3.40400000 3.20358619 5.33100000 5.27127582 1.40600000 2.85658755 2.87100000 2.50380782 4.20400000 4.40694041
 4.85400000 4.39875876 0.08700000 0.90813026 2.55700000 2.31261647 3.12500000 3.17634155 3.12500000 3.19729246
 0.30100000 0.53545017 1.87600000 1.64139369 4.11800000 3.75774621 0.76200000 1.73282033 2.66400000 2.18424276
 1.34300000 2.24160520 1.03600000 1.11559719 2.54900000 2.33051209 1.51600000 1.63877748 3.08400000 2.77126144
 0.98700000 0.57109461 1.26600000 0.63920441 2.20600000 2.06293909 1.82500000 1.95148891 1.56200000 1.72806336
 0.68300000 1.54142627 3.43500000 3.40679971 0.07000000 1.29762517 2.68400000 1.68820770 2.71800000 2.87672091
 4.55600000 4.63933815 1.09400000 2.20885349 2.41100000 2.33954763 2.85500000 2.66959605 1.55100000 0.76929995
 0.13400000 2.48974442 2.17600000 2.66229390 0.03100000 0.23059745 0.94300000 0.88702616 0.54200000 0.41245911
 2.06200000 1.90643764 3.23700000 2.58928692 0.76900000 2.03572772 0.27800000 0.53756665 1.81700000 1.63301042
 0.25200000 0.71047068 4.30100000 4.14706459 4.45600000 4.01823431 4.10200000 3.52813287 0.43300000 0.25326123
 2.20700000 1.73815866 0.89000000 0.55252728 0.35100000 0.50089420 0.38300000 1.45091900 0.66700000 1.54886918
 0.11700000 0.45546930 1.36800000 1.10526609 0.45500000 0.38901622 2.56600000 2.69433708 0.14400000 0.35149370
 1.80000000 1.72274294 5.36600000 5.16561606 6.96300000 6.73642810 1.54100000 1.28854845 6.98000000 5.67052664
 0.00600000 0.13733464 2.62800000 2.58000974 0.01500000 0.75867987 4.50900000 5.30069575 3.37900000 3.43884449
 0.94300000 0.85965923 1.74100000 1.73439396 1.01000000 0.76610739 2.75900000 3.36009026 0.85400000 3.00363111
 2.96700000 2.80769689 0.47700000 0.68945820 1.93400000 1.62380808 0.05600000 0.22269668 9.99900000 1.49618356
 2.54600000 1.89780849 0.74200000 0.74266655 1.54800000 1.55109295 0.59300000 2.38447662 1.09400000 2.02813326
 1.49700000 1.55360221 1.30900000 1.33750365 4.53200000 4.59601085 3.81000000 3.74606127 3.30000000 3.39005413
 0.33600000 0.75219976 1.77200000 1.58888144 2.79500000 3.25272289 0.97000000 1.01717671 1.11200000 0.56890024
 0.15300000 0.29527508 0.18400000 0.94774491 0.40200000 0.50566271 2.77300000 3.21057489 3.89900000 3.64460196
 1.07100000 1.06783550 1.11400000 1.36192392 1.34100000 1.40840386 3.28500000 2.76457875 0.85200000 1.02831551
 0.90600000 0.78339192 9.99900000 1.17322421 0.42100000 0.82696302 0.69200000 0.53592943 3.28500000 3.20402358
 0.13800000 1.42260022 1.26900000 0.89477059 0.73500000 0.65295335 1.12000000 1.27742621 0.29000000 1.34338215
 2.26300000 2.23819035 2.99000000 2.96326441 2.66900000 2.24275030 3.84300000 3.49600646 1.92300000 1.89853637
 2.98600000 2.43326066 1.56000000 2.14666706 1.93900000 1.98444028 2.97600000 3.18662516 0.46600000 1.20431293
 0.06400000 0.31073612 0.83700000 0.98733318 1.21900000 0.73026377 1.19300000 1.07155343 1.17600000 1.03096871
 2.98600000 3.20655463 0.26300000 0.85338395 2.06000000 1.96389354 1.31600000 1.69674179 2.17000000 2.05400939
 0.55000000 0.55219474 2.71500000 2.58572429 0.86600000 0.53251263 6.32000000 6.14302704 2.23100000 2.02320882
 1.02000000 1.76613611 2.19800000 2.27439678 2.12300000 1.93252459 4.04200000 4.19817396 3.52200000 3.35555907
 3.21300000 3.22781178 0.28000000 0.62148423 1.46900000 1.50596871 0.23400000 1.22057042 5.26100000 5.14445918
 1.97500000 1.96885344 0.95200000 0.76436572 3.34000000 3.45448933 4.64700000 4.48133707 4.70000000 4.32105217
 0.00400000 0.72200143 3.02900000 3.03278360 0.15800000 1.39855026 1.14900000 1.13813040 0.07000000 0.38413817
 3.12200000 3.18281306 2.89600000 2.73779313 0.00200000 0.26808547 2.11400000 2.49117521 0.65600000 0.51876858
 3.13800000 3.08582151 0.96400000 0.99194375 4.93800000 4.25425828 4.35300000 4.12963575 4.07100000 3.94044992
 2.35400000 2.28015619 3.27700000 2.92038597 3.28300000 2.33882948 2.53500000 2.44152647 0.00000000 0.26885509
 0.77300000 1.26020083 0.00400000 0.34859162 1.16900000 0.98329952 4.63200000 4.71938165 6.38000000 6.17571768
 1.83600000 1.62163518 7.26000000 6.27413278 2.50600000 2.27606580 0.38800000 0.21948833 0.78100000 0.74364282
 0.56400000 0.61994381 0.24000000 0.19158310 6.10700000 3.98445507 2.92200000 2.72684481 1.52200000 1.75875361
 2.92800000 3.20068422 0.30300000 0.18524144 0.52000000 0.65189798 0.00800000 0.17764092 0.39000000 0.44215703
