# Fold1_True Fold1_Pred Fold2_True Fold2_Pred Fold3_True Fold3_Pred Fold4_True Fold4_Pred Fold5_True Fold5_Pred
 -2.85940813 -2.85482974 -1.62805606 -1.60630948 -1.04088143 -1.04846800 -1.70582911 -1.71214182 -2.47927706 -2.48068617
 -1.34215900 -1.34983562 -2.29976632 -2.30182391 -0.45727159 -0.45913477 -1.21927963 -1.24466149 -0.73125896 -0.71631151
 -2.43190110 -2.43553243 -1.30274900 -1.29124150 -2.99442008 -3.00562628 -1.99353103 -1.99422292 -1.63950864 -1.65404802
 -1.03784536 -1.03666441 -1.05038175 -1.04238843 -1.26975565 -1.26894779 -3.14912950 -3.15787981 -0.70563313 -0.70226504
 -2.16768644 -2.29743686 -1.28989431 -1.30813188 -1.63873008 -1.66512716 -2.77126046 -2.76849587 -1.24039040 -1.22703755
 -1.23192854 -1.22603355 -1.34133192 -1.34090861 -0.96685159 -0.97696142 -0.87760724 -0.87793912 -0.66251852 -0.70045178
 -1.35457661 -1.34349451 -1.23336298 -1.23592061 -1.41001952 -1.40645382 -2.74743319 -2.71967244 -0.55879024 -0.57346282
 -1.53143634 -1.52953241 -2.67370335 -2.67584304 -2.99748903 -2.93309268 -3.46337478 -3.46520496 -1.49078315 -1.49617739
 -0.91351179 -0.91537676 -2.56948336 -2.57702719 -0.86400449 -0.88323479 -1.63587508 -1.63123868 -0.93601159 -0.92727471
 -0.91864123 -0.92327821 -3.14106624 -3.11471179 -0.74169071 -0.77786600 -1.20837777 -1.20845713 -1.16400901 -1.16074784
 -1.10798772 -1.09847690 -1.12717957 -1.12800750 -0.78753478 -0.81886009 -1.53143634 -1.53818268 -1.04357721 -1.04519534
 -0.30666753 -0.35050596 -1.13644327 -1.14093527 -2.39602172 -2.35159561 -1.70657528 -1.70737739 -2.32111501 -2.29907281
 -0.76972181 -0.77088122 -1.61258861 -1.61768439 -0.75159792 -0.75826193 -3.12254554 -3.11155075 -0.95643025 -0.97047013
 -1.35363170 -1.34995983 -1.81727224 -1.83620916 -2.83335585 -2.83182055 -1.34199198 -1.32979143 -1.32551349 -1.32346600
 -0.72447414 -0.73543620 -2.77051981 -2.76783440 -1.06439260 -1.06421224 -0.84349516 -0.84839572 -0.50477750 -0.49826215
 -1.00035485 -1.00846938 -1.83092865 -1.82601921 -1.41835740 -1.41688278 -1.76217283 -1.72696820 -1.40114223 -1.39492933
 -2.29976632 -2.31748512 -1.99112980 -1.99424679 -2.41162375 -2.42975710 -1.87852208 -1.88835527 -0.69866412 -0.69131960
 -1.30742785 -1.31397806 -2.86594657 -2.88349396 -2.88364450 -2.88817163 -1.20054957 -1.21028684 -3.17052881 -3.11100058
 -1.68779517 -1.68529121 -2.60746716 -2.56622977 -1.29793475 -1.33210027 -0.91334791 -0.88195582 -0.94867763 -0.95268073
 -3.26162690 -3.22120677 -1.47731845 -1.47476914 -0.91728167 -0.92455049 -1.56549596 -1.56962443 -1.87808344 -1.87455133
 -0.64086040 -0.63782236 -0.33678869 -0.29672247 -1.35337247 -1.30421746 -1.74669277 -1.74646020 -1.08342386 -1.08188999
 -0.79352205 -0.78231313 -0.74251836 -0.72858046 -2.88578107 -2.81375965 -2.94661223 -2.93041483 -0.91871172 -0.91394464
 -0.92636770 -0.93138066 -1.47876422 -1.48423605 -1.56456327 -1.56648969 -1.95824304 -1.95928060 -1.74814582 -1.75516113
 -1.43595048 -1.42929989 -2.08333048 -2.09830391 -0.94712410 -0.95771512 -0.88258474 -0.88292637 -1.30205355 -1.30267768
 -1.66809405 -1.69333382 -2.13754427 -2.14321379 -1.28082357 -1.28306477 -1.60560835 -1.60539958 -3.46243980 -3.45106166
 -0.41341534 -0.48505369 -2.70344108 -2.73687415 -0.84670479 -0.84249294 -1.19840240 -1.19213482 -0.91874005 -0.90979500
 -1.56714920 -1.55108047 -3.01613982 -2.99289451 -1.48691160 -1.47585207 -2.60463058 -2.60431537 -3.01849939 -3.00152675
 -1.23502397 -1.23238430 -1.00937414 -1.00952420 -0.88728609 -0.88116680 -2.54560991 -2.55592977 -1.73787699 -1.73554273
 -0.73287121 -0.73369069 -1.60538779 -1.60922704 -1.75613193 -1.76327753 -0.77116578 -0.79356072 -2.66495483 -2.54866846
 -0.49196941 -0.52398170 -1.14756874 -1.15246417 -2.66964075 -2.65661672 -2.51155233 -2.49660655 -3.36258811 -3.36079006
 -1.34226554 -1.34118487 -1.03686197 -1.02908125 -0.88253596 -0.89422440 -1.10596962 -1.08057355 -1.35394236 -1.35943443
 -1.35789321 -1.35792194 -1.40854748 -1.39063011 -0.77223059 -0.76610374 -1.58702028 -1.58807292 -1.11781978 -1.12283965
 -0.64164486 -0.66209478 -1.12493913 -1.10745978 -1.03224313 -1.04028904 -1.03910241 -1.04015955 -2.88953901 -2.84139763
 -0.81171326 -0.81358031 -0.78480220 -0.79043948 -1.44378281 -1.44056992 -1.49770158 -1.49475485 -1.60218574 -1.59677130
 -1.29566691 -1.28763759 -0.92526599 -0.95242299 -1.04184900 -1.00941177 -0.74251836 -0.73773112 -2.54648207 -2.53989136
 -0.57642555 -0.58926411 -1.74111068 -1.74175508 -0.77180553 -0.79375632 -1.51711760 -1.50918614 -1.13017605 -1.13508042
 -1.38026265 -1.38256920 -1.69662384 -1.70042548 -0.55879024 -0.56190032 -1.44563946 -1.44689381 -3.02006448 -3.01445809
 -1.08041870 -1.09715829 -1.88581391 -1.87587132 -2.03725398 -2.05423601 -1.72196560 -1.73063793 -1.13075611 -1.11574877
 -1.28978568 -1.28577532 -1.92816066 -1.96009519 -1.83049020 -1.83187901 -2.94900943 -2.99911570 -0.72228610 -0.71503554
 -2.08671427 -2.08774532 -1.08014924 -1.07257175 -1.41716345 -1.40217748 -3.10154660 -2.96581169 -0.49548488 -0.47849719
 -0.73801662 -0.74659303 -1.62158968 -1.62725589 -1.31119895 -1.30841965 -1.87221947 -1.87202839 -1.73836236 -1.73809833
 -2.57326866 -2.56023323 -0.58942836 -0.60923281 -0.95090187 -0.95278616 -1.36639077 -1.37077437 -1.18362129 -1.17588143
 -1.42763411 -1.43007263 -2.86597602 -2.81643614 -1.82302154 -1.82024533 -2.72823728 -2.71510947 -0.54506768 -0.55382760
 -1.02892705 -1.03415220 -0.68539890 -0.70312151 -3.33218894 -3.24051522 -1.27924565 -1.27470318 -0.77947091 -0.78293455
 -1.16400901 -1.16776870 -0.90068831 -0.90390053 -0.61317800 -0.61933466 -0.20741108 -0.28920632 -1.77153976 -1.77009310
 -2.68601093 -2.67280967 -2.08103755 -2.07827202 -2.95805812 -2.98133381 -1.10149977 -1.10978920 -0.75429794 -0.75926492
 -0.34205636 -0.40122976 -1.48408403 -1.47935885 -1.15625543 -1.16129222 -2.42045783 -2.53647067 -1.25649048 -1.25969583
 -0.47084913 -0.45901803 -0.33983181 -0.34408784 -1.11630847 -1.12806071 -2.08792101 -2.08963825 -2.79186370 -2.70895735
 -0.68386955 -0.67902571 -0.75357919 -0.76557968 -3.46230333 -3.45297658 -1.87117818 -1.87197863 -2.94953963 -2.96540974
 -1.07434890 -1.08119064 -2.05304746 -2.01653348 -0.91218886 -0.88435689 -3.12331660 -3.11143311 -3.16226923 -3.20000720
 -2.10212397 -2.10881463 -0.98200108 -0.97239304 -2.04667500 -2.09758479 -2.71742844 -2.72909552 -2.45820315 -2.42244155
 -0.96607785 -0.98055040 -0.66313767 -0.66192812 -1.46838875 -1.47627332 -0.78455094 -0.79665689 -1.30545129 -1.32184888
 -3.04043438 -3.00509655 -2.54155810 -2.55302771 -2.50597132 -2.50611924 -0.83791212 -0.85285232 -1.00564808 -1.02406104
 -1.60816095 -1.61315958 -1.19446793 -1.20122323 -1.26609264 -1.28321447 -3.02006448 -3.02608015 -1.51452131 -1.51146406
 -0.77223059 -0.76705305 -0.86741499 -0.85323227 -0.97293534 -0.94068345 -1.66215817 -1.66056647 -0.66038538 -0.65874800
 -1.08818462 -1.08521025 -1.72436260 -1.73004683 -1.10369204 -1.10950884 -1.32100316 -1.32585620 -2.50315435 -2.50411767
 -1.19260275 -1.19534716 -3.00922466 -2.97764127 -2.73669238 -2.70503812 -2.73871055 -2.74801682 -1.54588464 -1.53779499
 -2.15369557 -2.17355534 -1.62462796 -1.62970834 -0.80226241 -0.79611871 -2.33152905 -2.34697577 -1.37499405 -1.37029895
 -1.50792463 -1.50231680 -1.44945327 -1.45355694 -3.11801081 -3.14312503 -1.37656716 -1.36803441 -2.13262040 -2.13251443
 -3.46337478 -3.46310017 -0.73594396 -0.73343699 -2.62667394 -2.62029855 -2.93989763 -2.93762764 -0.84871939 -0.85090680
 -2.55449616 -2.54911149 -0.73883259 -0.73675907 -0.76188776 -0.76259720 -1.67154287 -1.66385568 -1.22853702 -1.24446067
 -2.41162375 -2.39109227 -1.90921091 -1.96341932 -1.62687707 -1.54195709 -1.42469843 -1.42171585 -1.55330836 -1.54560702
 -1.03460968 -1.05144370 -1.81276072 -1.81455657 -1.11907504 -1.11487967 -2.72616997 -2.74134456 -3.48073317 -3.39366616
 -1.11915199 -1.14196456 -1.79171253 -1.79094137 -1.31580685 -1.31733003 -1.20675720 -1.20432744 -2.96735799 -2.96949818
 -1.38118111 -1.37832286 -1.11821727 -1.10747374 -0.94046644 -0.93441802 -1.07561868 -1.07560045 -1.43400429 -1.44860633
 -1.46898095 -1.45957513 -0.73374809 -0.72581637 -2.67064509 -2.69504238 -2.06568762 -2.01610144 -0.91382108 -0.90653343
 -1.19014152 -1.18150159 -2.14340137 -2.36389272 -2.46132128 -2.45432064 -2.98779476 -2.98050400 -1.36734271 -1.35649365
 -0.80546930 -0.80178107 -0.77429356 -0.76881898 -1.70582911 -1.71562255 -1.12493913 -1.11309578 -0.91452432 -0.91098691
 -1.76598689 -1.76554281 -0.50098487 -0.47179252 -1.79212808 -1.81124894 -2.19289134 -2.19832734 -0.71651888 -0.71890421
 -2.44368094 -2.44736379 -1.82737441 -1.83696943 -0.71409725 -0.71608314 -1.43279462 -1.42063434 -2.75154995 -2.70149416
 -1.41558067 -1.41070944 -1.03029492 -1.03258920 -1.16206575 -1.04885305 -1.73945250 -1.74059702 -1.16821861 -1.17021252
 -1.78744186 -1.78448004 -3.45128255 -3.44266599 -1.13119200 -1.12700236 -1.32482539 -1.31327091 -2.54911977 -2.53292275
 -1.15048786 -1.14629167 -0.57548102 -0.57524521 -0.62541588 -0.63209231 -1.20622299 -1.20513668 -3.03143634 -3.03828674
 -1.63604977 -1.62360242 -1.20478584 -1.20330905 -1.22156896 -1.22074152 -1.63030551 -1.64156990 -1.15625543 -1.16384153
 -1.80279693 -1.80465717 -2.68538506 -2.68925998 -2.98591769 -2.99428555 -1.51076559 -1.51435642 -1.09260720 -1.08572928
 -1.60347474 -1.59975176 -1.80226326 -1.79650811 -1.00068143 -0.99149270 -1.19194561 -1.19626485 -1.14400440 -1.14082645
 -1.30252218 -1.32544533 -2.36997320 -2.23203234 -2.75678373 -2.75894663 -0.84057691 -0.85841294 -1.42071289 -1.43099754
 -1.15622405 -1.16394508 -0.74169071 -0.77095703 -0.96045971 -0.95442579 -1.98289936 -1.92177383 -1.42469843 -1.37596193
 -1.56001193 -1.54472523 -1.11741958 -1.11367976 -1.06386690 -1.06636617 -0.93429591 -0.92843896 -1.11700699 -1.12554363
 -1.40359993 -1.36393175 -2.63711401 -2.60489930 -2.30007790 -2.43571443 -0.94007530 -0.93294792 -3.34273507 -3.32814690
 -2.48734440 -2.44847946 -2.05196225 -2.05028398 -2.32093493 -2.33403602 -2.29761628 -2.32275029 -0.72343579 -0.72576918
 -3.43318051 -3.43632893 -1.30091709 -1.32937768 -0.81376203 -0.81427571 -1.22094846 -1.20173668 -1.65510762 -1.66745725
 -1.15253569 -1.14557174 -2.11860582 -1.93801763 -0.98162823 -0.97470612 -2.03820051 -2.03534798 -0.93595607 -0.92631143
 -0.76342438 -0.77130719 -2.27135735 -2.26101446 -1.48189802 -1.48860554 -0.85939339 -0.85407802 -3.11898802 -3.05489815
 -1.25696432 -1.26164411 -2.53220614 -2.43944966 -2.97962342 -2.97044281 -2.42549954 -2.38893082 -1.18557861 -1.18438555
 -1.82975651 -1.92496180 -0.85617845 -0.86548463 -1.36929674 -1.37371773 -1.19014192 -1.19660812 -1.33449569 -1.33475422
 -1.34133192 -1.33916036 -0.29164201 -0.28780535 -1.45776419 -1.44535333 -1.08449309 -1.08675981 -1.72135485 -1.71910140
 -0.91403567 -0.93835068 -3.20765658 -3.20773307 -1.33045151 -1.33379490 -0.80695536 -0.81282368 -1.74172720 -1.74437875
 -1.15895075 -1.13790715 -2.39883095 -2.34634241 -2.95670865 -2.98819331 -1.43903330 -1.44095746 -1.33272228 -1.33347402
 -1.55925044 -1.55891714 -3.04043438 -3.02428386 -2.94701519 -2.89750651 -1.35990595 -1.36869291 -3.41125301 -3.41909152
 -0.43011263 -0.43810539 -2.77485499 -2.79244480 -2.02213062 -2.04673101 -0.75621089 -0.76188185 -2.98591769 -2.97196442
 -3.02985004 -3.01868336 -1.88555507 -1.86844478 -1.79158682 -1.79386440 -2.83975681 -2.79664765 -0.75357919 -0.76168965
 -0.93429591 -0.93590154 -3.00091247 -3.02332749 -1.77076257 -1.77436746 -1.23377635 -1.23951996 -1.14575579 -1.15114321
 -1.23062912 -1.23009651 -1.07592076 -1.06453842 -1.43595048 -1.43753459 -0.88651212 -0.88103589 -2.54560991 -2.57915016
 -1.21315292 -1.20760487 -1.79271891 -1.78264605 -1.33419231 -1.34699760 -3.36926855 -3.36080912 -2.83335585 -2.79754754
 -1.63555014 -1.63205126 -0.90331348 -0.91493828 -0.67876044 -0.71379854 -0.44769552 -0.44557685 -1.60586368 -1.63326060
 -1.65849454 -1.66207109 -1.08727823 -1.09403325 -1.11070651 -1.10464671 -1.34137114 -1.34397191 -1.14529757 -1.14010385
 -0.75306685 -0.74650444 -0.80113250 -0.79323270 -2.11923586 -2.18235155 -1.34495049 -1.34431020 -1.52224554 -1.52007288
 -1.36222963 -1.36526489 -1.22512201 -1.23340707 -1.72135485 -1.71447890 -0.54131465 -0.53318044 -1.10451504 -1.10640199
 -2.84379657 -2.79879910 -2.38108169 -2.39345456 -2.08671427 -2.08926674 -1.30205355 -1.30180010 -2.09622580 -2.08254925
 -0.93148860 -0.89407230 -0.94851139 -0.93461239 -2.40052362 -2.38586940 -0.54352787 -0.55773922 -2.12539416 -2.14049304
 -0.60930244 -0.60823500 -1.07758423 -1.07417861 -0.91629967 -0.92331921 -1.37913612 -1.37610001 -0.89798646 -0.90138386
 -0.44380885 -0.44007429 -0.58973872 -0.62770565 -1.33973132 -1.34302377 -1.79549882 -1.79594758 -2.70127625 -2.71562129
 -2.67404959 -2.69528668 -1.93262861 -1.92636854 -0.73195250 -0.71371993 -0.52859046 -0.51051944 -1.12734151 -1.16472863
 -1.12146374 -1.11850866 -1.29596436 -1.29005957 -1.36836885 -1.35599974 -2.83673269 -2.83150201 -1.15660891 -1.15797728
 -1.04580762 -1.05552642 -0.62361398 -0.64042494 -0.87025076 -0.86603643 -2.73520584 -2.84318845 -1.62217279 -1.61754506
 -1.86360360 -1.88469966 -0.82964807 -0.82915608 -1.62165489 -1.61841885 -0.82755235 -0.74048367 -2.87434885 -2.86045956
 -1.00586867 -1.01341265 -1.29848514 -1.26520783 -1.90559759 -1.92018190 -0.96182753 -0.93471132 -0.74279474 -0.69694461
 -0.53291294 -0.55497240 -1.42376526 -1.42070142 -1.14955754 -1.15461490 -1.38504404 -1.37940680 -1.30082772 -1.29423549
 -2.22120920 -2.22954856 -1.63035438 -1.63594488 -0.42605983 -0.42459907 -2.89426527 -2.89121662 -0.58966308 -0.58767069
 -0.94851139 -0.94387128 -3.43281853 -3.43160400 -1.19095417 -1.18190803 -0.90304145 -0.89853082 -3.00867237 -2.84896221
 -3.40822076 -3.43700970 -0.88037713 -0.88862976 -2.94688585 -2.97682178 -1.37202341 -1.35828365 -1.14465957 -1.08364718
 -1.57233761 -1.57898171 -2.90393531 -2.98417968 -0.98233893 -0.97644362 -0.80226331 -0.79094163 -1.12409629 -1.06938934
 -1.97660326 -1.97209102 -2.11844311 -2.11533256 -2.11182799 -2.07645773 -1.35363170 -1.34881644 -0.26437536 -0.25528930
 -2.81527075 -2.83638671 -1.90559759 -1.90879563 -2.90264567 -2.90245822 -1.36567189 -1.36615925 -1.76620877 -1.75400870
 -1.33720555 -1.33964814 -2.98022555 -2.90630985 -0.80113250 -0.79419735 -2.87022791 -2.83245201 -2.08103755 -2.09413377
 -0.71012294 -0.70306155 -0.59750942 -0.60680866 -1.72436260 -1.73057834 -1.20176008 -1.22196052 -0.83909404 -0.85036882
 -1.25873268 -1.26637713 -2.81449158 -2.82317650 -2.94953963 -2.96088125 -1.09408792 -1.09377932 -1.36498073 -1.36653406
 -2.46419320 -2.49350491 -0.32627654 -0.34013673 -1.39641675 -1.39034693 -1.08726780 -1.06747403 -1.69075932 -1.70162830
 -0.66038538 -0.66407095 -2.28512433 -2.34469751 -1.22841214 -1.23306437 -1.29643960 -1.29809645 -2.29816760 -2.32654691
 -1.52535101 -1.52132715 -1.67449995 -1.66036033 -1.38484365 -1.39856766 -2.13262040 -2.12322351 -2.00426792 -2.01019745
 -1.30967104 -1.30951417 -1.84272763 -2.12685074 -2.06168027 -2.14867231 -1.37422792 -1.36895931 -0.97231095 -0.97547312
 -0.67496791 -0.67836058 -0.48795101 -0.47965979 -1.23313796 -1.23143628 -1.30047686 -1.30171664 -0.53291294 -0.55431074
 -0.53557488 -0.51314010 -0.53957384 -0.53106170 -0.93193529 -0.76786138 -0.89426348 -0.88035159 -0.36748596 -0.36982910
 -1.06217717 -1.06371685 -2.64754858 -2.57813858 -1.11798110 -1.12351718 -2.06168027 -2.14747717 -2.02295399 -2.02086843
 -0.58742328 -0.56566322 -0.67544984 -0.66848390 -1.11741958 -1.11403817 -0.93063651 -0.89548477 -1.14146766 -1.14697582
 -2.79674845 -2.88848272 -1.74095112 -1.74168917 -1.19840240 -1.20173304 -2.99705829 -3.00138928 -2.32120359 -2.23454356
 -2.60396626 -2.61362776 -1.25072886 -1.24211743 -1.49882526 -1.49056122 -1.56101607 -1.55654086 -0.73946362 -0.74364372
 -1.77140517 -1.77898988 -1.04088143 -1.02774685 -1.36787481 -1.34956401 -1.11907504 -1.10610902 -2.98808773 -2.91930362
 -1.10992743 -1.11480743 -0.92830731 -0.92323609 -1.67535302 -1.68321229 -1.64762540 -1.64480987 -1.32024682 -1.32912778
